stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1786444974,48378780,robot_0,28,-3.000,3.000,-2.500,3.500
1786444974,48419280,robot_2,17,-4.000,2.000,-3.500,2.500
1786444974,48449895,robot_1,80,3.000,-5.000,3.500,-4.500
1786444978,143802528,robot_1,81,3.000,-4.000,3.500,-3.500
1786444979,365568703,robot_2,18,-4.000,3.000,-3.500,3.500
1786444981,43778668,robot_1,91,4.000,-4.000,4.500,-3.500
1786444986,83917231,robot_0,38,-2.000,3.000,-1.500,3.500
1786444986,963964828,robot_0,39,-2.000,4.000,-1.500,4.500
1786444988,43217999,robot_2,16,-4.000,1.000,-3.500,1.500
1786444991,604170228,robot_1,71,2.000,-4.000,2.500,-3.500
1786444992,42990667,robot_2,15,-4.000,0.000,-3.500,0.500
1786444996,63604270,robot_1,61,1.000,-4.000,1.500,-3.500
1786444996,265817063,robot_2,14,-4.000,-1.000,-3.500,-0.500
1786445000,284997545,robot_1,51,0.000,-4.000,0.500,-3.500
1786445001,543492398,robot_1,52,0.000,-3.000,0.500,-2.500
1786445004,703807373,robot_1,42,-1.000,-3.000,-0.500,-2.500
1786445006,363218583,robot_2,25,-3.000,0.000,-2.500,0.500
1786445008,864684585,robot_1,32,-2.000,-3.000,-1.500,-2.500
1786445010,143700070,robot_2,26,-3.000,1.000,-2.500,1.500
1786445012,263660739,robot_1,33,-2.000,-2.000,-1.500,-1.500
1786445013,303917662,robot_1,23,-3.000,-2.000,-2.500,-1.500
1786445021,82749981,robot_0,7,-5.000,2.000,-4.500,2.500
1786445021,82770337,robot_2,36,-2.000,1.000,-1.500,1.500
1786445021,283733537,robot_1,22,-3.000,-3.000,-2.500,-2.500
1786445023,383335455,robot_2,35,-2.000,0.000,-1.500,0.500
1786445026,964612048,robot_2,45,-1.000,0.000,-0.500,0.500
1786445029,323357911,robot_2,44,-1.000,-1.000,-0.500,-0.500
1786445030,563515838,robot_0,27,-3.000,2.000,-2.500,2.500
1786445032,243085816,robot_2,54,0.000,-1.000,0.500,-0.500
1786445035,383486027,robot_2,53,0.000,-2.000,0.500,-1.500
1786445037,503716346,robot_2,63,1.000,-2.000,1.500,-1.500
1786445041,103487611,robot_2,62,1.000,-3.000,1.500,-2.500
1786445050,431463335,robot_1,12,-4.000,-3.000,-3.500,-2.500
1786445054,191151220,robot_1,13,-4.000,-2.000,-3.500,-1.500
1786445078,231084359,robot_0,34,-2.000,-1.000,-1.500,-0.500
1786445082,31239761,robot_1,3,-5.000,-2.000,-4.500,-1.500
