robot,completed_colors,total_colors,progress_pct,complete,completion_s,red_reached_s,green_reached_s,blue_reached_s
robot_0,3,3,100.000,true,151.250,95.150,120.750,151.250
robot_1,3,3,100.000,true,222.411,28.961,86.210,222.410
robot_2,3,3,100.000,true,97.477,43.693,72.469,97.468
