robot,detected_in_arena_samples,full_recording_in_arena_detection_pct,observed_span_detection_pct,first_in_arena_detection_s,last_in_arena_detection_s,longest_internal_inter_detection_interval_s,coverage_pct
robot_0,324,93.64161849710983,93.64161849710983,0.0,69.066667,1.0,33.333333333333336
robot_1,346,100.0,100.0,0.0,69.066667,0.2666669999999982,66.66666666666667
robot_2,341,98.55491329479769,98.55491329479769,0.0,69.066667,0.4000000000000057,83.33333333333333
