stamp_sec,stamp_nsec,robot,x,y,elapsed_s
0,0,robot_0,3.513955,2.606575,0.0
0,0,robot_1,2.555666,2.14231,0.0
0,0,robot_2,2.226423,1.219327,0.0
0,200000000,robot_0,3.514211,2.607448,0.2
0,200000000,robot_1,2.556152,2.142192,0.2
0,200000000,robot_2,2.226124,1.21966,0.2
0,400000000,robot_0,3.513833,2.607438,0.4
0,400000000,robot_1,2.556152,2.142243,0.4
0,400000000,robot_2,2.226162,1.219671,0.4
0,600000000,robot_0,3.514151,2.607334,0.6
0,600000000,robot_1,2.556147,2.142247,0.6
0,600000000,robot_2,2.226235,1.219651,0.6
0,800000000,robot_0,3.513172,2.606987,0.8
0,800000000,robot_1,2.556147,2.142247,0.8
0,800000000,robot_2,2.226218,1.219686,0.8
1,0,robot_0,3.510757,2.608381,1.0
1,0,robot_1,2.55616,2.142259,1.0
1,0,robot_2,2.226233,1.219664,1.0
1,200000000,robot_0,3.511221,2.6072,1.2
1,200000000,robot_1,2.556089,2.142292,1.2
1,200000000,robot_2,2.22623,1.219663,1.2
1,400000000,robot_0,3.511069,2.607498,1.4
1,400000000,robot_1,2.556158,2.142266,1.4
1,400000000,robot_2,2.222311,1.221196,1.4
1,600000000,robot_0,3.511166,2.607453,1.6
1,600000000,robot_1,2.556153,2.142262,1.6
1,600000000,robot_2,2.17927,1.219171,1.6
1,800000000,robot_0,3.512665,2.607393,1.8
1,800000000,robot_1,2.556158,2.142204,1.8
1,800000000,robot_2,2.108832,1.219948,1.8
2,0,robot_0,3.513929,2.606822,2.0
2,0,robot_1,2.556083,2.142214,2.0
2,0,robot_2,2.029308,1.221199,2.0
2,200000000,robot_0,3.512903,2.607106,2.2
2,200000000,robot_1,2.556081,2.142214,2.2
2,200000000,robot_2,1.956465,1.220034,2.2
2,400000000,robot_0,3.51047,2.609565,2.4
2,400000000,robot_1,2.556092,2.142205,2.4
2,400000000,robot_2,1.883469,1.217316,2.4
2,600000000,robot_0,3.512668,2.60707,2.6
2,600000000,robot_1,2.556067,2.142222,2.6
2,600000000,robot_2,1.824835,1.216453,2.6
2,800000000,robot_0,3.512384,2.607125,2.8
2,800000000,robot_1,2.55609,2.142202,2.8
2,800000000,robot_2,1.739815,1.217285,2.8
3,0,robot_0,3.512371,2.61064,3.0
3,0,robot_1,2.556104,2.1422,3.0
3,0,robot_2,1.669085,1.214993,3.0
3,200000000,robot_0,3.514216,2.606701,3.2
3,200000000,robot_1,2.55608,2.142197,3.2
3,200000000,robot_2,1.599607,1.218558,3.2
3,400000000,robot_0,3.511169,2.607441,3.4
3,400000000,robot_1,2.556067,2.142176,3.4
3,400000000,robot_2,1.528615,1.218733,3.4
3,600000000,robot_0,3.511014,2.607366,3.6
3,600000000,robot_1,2.556019,2.142136,3.6
3,600000000,robot_2,1.466155,1.214883,3.6
3,800000000,robot_0,3.512412,2.606903,3.8
3,800000000,robot_1,2.556178,2.142011,3.8
3,800000000,robot_2,1.395118,1.213414,3.8
4,0,robot_0,3.51112,2.607855,4.0
4,0,robot_1,2.55614,2.141995,4.0
4,0,robot_2,1.315685,1.213281,4.0
4,200000000,robot_0,3.510963,2.607468,4.2
4,200000000,robot_1,2.556154,2.14201,4.2
4,200000000,robot_2,1.255324,1.213033,4.2
4,400000000,robot_0,3.510713,2.607363,4.4
4,400000000,robot_1,2.555926,2.142211,4.4
4,400000000,robot_2,1.172616,1.214829,4.4
4,600000000,robot_0,3.511613,2.607505,4.6
4,600000000,robot_1,2.556576,2.138137,4.6
4,600000000,robot_2,1.105738,1.214528,4.6
4,800000000,robot_0,3.512814,2.576232,4.8
4,800000000,robot_1,2.55605,2.093196,4.8
4,800000000,robot_2,1.0299,1.216279,4.8
5,0,robot_0,3.513722,2.524152,5.0
5,0,robot_1,2.556463,2.03262,5.0
5,0,robot_2,0.971536,1.214029,5.0
5,200000000,robot_0,3.511946,2.441424,5.2
5,200000000,robot_1,2.55921,1.947545,5.2
5,200000000,robot_2,0.890959,1.211881,5.2
5,400000000,robot_0,3.516594,2.369141,5.4
5,400000000,robot_1,2.560466,1.872727,5.4
5,400000000,robot_2,0.818159,1.210613,5.4
5,600000000,robot_0,3.519905,2.292969,5.6
5,600000000,robot_1,2.563866,1.798644,5.6
5,600000000,robot_2,0.813599,1.211038,5.6
5,800000000,robot_1,2.562734,1.727441,5.8
5,800000000,robot_2,0.762292,1.211483,5.8
6,0,robot_0,3.520609,2.146633,6.0
6,0,robot_1,2.563911,1.650769,6.0
6,0,robot_2,0.692696,1.212432,6.0
6,200000000,robot_0,3.520425,2.075596,6.2
6,200000000,robot_1,2.567113,1.578838,6.2
6,200000000,robot_2,0.622997,1.213232,6.2
6,400000000,robot_0,3.519208,2.014666,6.4
6,400000000,robot_1,2.570112,1.516772,6.4
6,400000000,robot_2,0.562761,1.211858,6.4
6,600000000,robot_1,2.570324,1.431928,6.6
6,600000000,robot_2,0.483319,1.209062,6.6
6,800000000,robot_0,3.520902,1.854725,6.8
6,800000000,robot_1,2.57319,1.359141,6.8
6,800000000,robot_2,0.409914,1.208681,6.8
7,0,robot_0,3.5219,1.780735,7.0
7,0,robot_1,2.573341,1.284706,7.0
7,0,robot_2,0.338946,1.209319,7.0
7,200000000,robot_0,3.524609,1.719525,7.2
7,200000000,robot_1,2.577441,1.22391,7.2
7,200000000,robot_2,0.280311,1.208609,7.2
7,400000000,robot_0,3.52599,1.633405,7.4
7,400000000,robot_1,2.57819,1.139668,7.4
7,400000000,robot_2,0.203404,1.210631,7.4
7,600000000,robot_0,3.526256,1.562409,7.6
7,600000000,robot_1,2.58143,1.066929,7.6
7,600000000,robot_2,0.175153,1.212052,7.6
7,800000000,robot_0,3.525633,1.486788,7.8
7,800000000,robot_1,2.58367,0.994456,7.8
7,800000000,robot_2,0.17044,1.211425,7.8
8,0,robot_0,3.528035,1.426706,8.0
8,0,robot_1,2.582889,0.931362,8.0
8,0,robot_2,0.167954,1.20961,8.0
8,200000000,robot_0,3.528329,1.339726,8.2
8,200000000,robot_1,2.586458,0.848641,8.2
8,200000000,robot_2,0.167544,1.194544,8.2
8,400000000,robot_0,3.529166,1.265673,8.4
8,400000000,robot_1,2.588249,0.774021,8.4
8,400000000,robot_2,0.169952,1.183487,8.4
8,600000000,robot_1,2.591632,0.700667,8.6
8,600000000,robot_2,0.172892,1.17316,8.6
8,800000000,robot_1,2.592012,0.640598,8.8
8,800000000,robot_2,0.176624,1.163191,8.8
9,0,robot_0,3.524755,1.048588,9.0
9,0,robot_1,2.597285,0.554496,9.0
9,0,robot_2,0.183478,1.153821,9.0
9,200000000,robot_0,3.527009,0.975318,9.2
9,200000000,robot_1,2.597576,0.484144,9.2
9,200000000,robot_2,0.191854,1.152107,9.2
9,400000000,robot_1,2.600926,0.410379,9.4
9,400000000,robot_2,0.20044,1.147362,9.4
