prompt,generation,collision_control,seed,supervisor,event,percentage
7,2,with_fixed_spec,1001,S_20260916_041529,move_forward,92.621776504298
7,2,with_fixed_spec,1001,S_20260916_041529,move_backward,0.7163323782234957
7,2,with_fixed_spec,1001,S_20260916_041529,rotate_counterclockwise,1.9340974212034383
7,2,with_fixed_spec,1001,S_20260916_041529,rotate_clockwise,1.4326647564469914
7,2,with_fixed_spec,1001,S_20260916_041529,u_turn,3.2951289398280803
7,2,with_fixed_spec,1002,S_20260916_041529,move_forward,89.5419187554019
7,2,with_fixed_spec,1002,S_20260916_041529,rotate_clockwise,2.376836646499568
7,2,with_fixed_spec,1002,S_20260916_041529,u_turn,5.185825410544512
7,2,with_fixed_spec,1002,S_20260916_041529,rotate_counterclockwise,2.5064822817631804
7,2,with_fixed_spec,1002,S_20260916_041529,move_backward,0.3889369057908384
7,2,with_fixed_spec,1003,S_20260916_041529,move_forward,89.38795656465943
7,2,with_fixed_spec,1003,S_20260916_041529,rotate_counterclockwise,3.751233958538993
7,2,with_fixed_spec,1003,S_20260916_041529,move_backward,0.19743336623889438
7,2,with_fixed_spec,1003,S_20260916_041529,rotate_clockwise,2.2211253701875617
7,2,with_fixed_spec,1003,S_20260916_041529,u_turn,4.4422507403751235
7,2,with_fixed_spec,1004,S_20260916_041529,move_forward,91.99272065514104
7,2,with_fixed_spec,1004,S_20260916_041529,u_turn,3.7306642402183803
7,2,with_fixed_spec,1004,S_20260916_041529,move_backward,0.18198362147406733
7,2,with_fixed_spec,1004,S_20260916_041529,rotate_counterclockwise,2.2747952684258417
7,2,with_fixed_spec,1004,S_20260916_041529,rotate_clockwise,1.8198362147406733
7,2,with_fixed_spec,1005,S_20260916_041529,move_forward,90.4956798544793
7,2,with_fixed_spec,1005,S_20260916_041529,rotate_clockwise,2.0009095043201457
7,2,with_fixed_spec,1005,S_20260916_041529,rotate_counterclockwise,2.8649386084583903
7,2,with_fixed_spec,1005,S_20260916_041529,u_turn,4.229195088676671
7,2,with_fixed_spec,1005,S_20260916_041529,move_backward,0.4092769440654843
7,2,with_fixed_spec,1006,S_20260916_041529,move_forward,88.76451077943615
7,2,with_fixed_spec,1006,S_20260916_041529,u_turn,4.72636815920398
7,2,with_fixed_spec,1006,S_20260916_041529,rotate_counterclockwise,3.855721393034826
7,2,with_fixed_spec,1006,S_20260916_041529,rotate_clockwise,2.155887230514096
7,2,with_fixed_spec,1006,S_20260916_041529,move_backward,0.4975124378109453
7,2,with_fixed_spec,1007,S_20260916_041529,move_forward,93.79446640316206
7,2,with_fixed_spec,1007,S_20260916_041529,rotate_clockwise,0.9486166007905138
7,2,with_fixed_spec,1007,S_20260916_041529,u_turn,3.0434782608695654
7,2,with_fixed_spec,1007,S_20260916_041529,rotate_counterclockwise,1.976284584980237
7,2,with_fixed_spec,1007,S_20260916_041529,move_backward,0.23715415019762845
7,2,with_fixed_spec,1008,S_20260916_041529,move_forward,88.90708145722472
7,2,with_fixed_spec,1008,S_20260916_041529,u_turn,5.116659844453541
7,2,with_fixed_spec,1008,S_20260916_041529,rotate_clockwise,2.7834629553827264
7,2,with_fixed_spec,1008,S_20260916_041529,rotate_counterclockwise,3.0699959066721245
7,2,with_fixed_spec,1008,S_20260916_041529,move_backward,0.12279983626688498
7,2,with_fixed_spec,1009,S_20260916_041529,move_forward,92.27970897332256
7,2,with_fixed_spec,1009,S_20260916_041529,rotate_clockwise,1.6572352465642683
7,2,with_fixed_spec,1009,S_20260916_041529,u_turn,3.839935327405012
7,2,with_fixed_spec,1009,S_20260916_041529,rotate_counterclockwise,2.1018593371059016
7,2,with_fixed_spec,1009,S_20260916_041529,move_backward,0.12126111560226355
7,2,with_fixed_spec,1010,S_20260916_041529,move_forward,87.40522325189553
7,2,with_fixed_spec,1010,S_20260916_041529,rotate_clockwise,2.695871946082561
7,2,with_fixed_spec,1010,S_20260916_041529,u_turn,5.770850884582982
7,2,with_fixed_spec,1010,S_20260916_041529,rotate_counterclockwise,3.9174389216512218
7,2,with_fixed_spec,1010,S_20260916_041529,move_backward,0.21061499578770007
7,3,with_fixed_spec,1001,S_20260916_041532,move_forward,89.58600085360649
7,3,with_fixed_spec,1001,S_20260916_041532,rotate_counterclockwise,3.0729833546734957
7,3,with_fixed_spec,1001,S_20260916_041532,u_turn,4.822876653862569
7,3,with_fixed_spec,1001,S_20260916_041532,rotate_clockwise,2.3047375160051216
7,3,with_fixed_spec,1001,S_20260916_041532,move_backward,0.21340162185232608
7,3,with_fixed_spec,1002,S_20260916_041532,move_forward,92.46729815065403
7,3,with_fixed_spec,1002,S_20260916_041532,rotate_counterclockwise,2.345511953089761
7,3,with_fixed_spec,1002,S_20260916_041532,u_turn,3.202525935949481
7,3,with_fixed_spec,1002,S_20260916_041532,rotate_clockwise,1.6238159675236807
7,3,with_fixed_spec,1002,S_20260916_041532,move_backward,0.36084799278304014
7,3,with_fixed_spec,1003,S_20260916_041532,move_forward,93.65591397849462
7,3,with_fixed_spec,1003,S_20260916_041532,rotate_counterclockwise,2.6344086021505375
7,3,with_fixed_spec,1003,S_20260916_041532,u_turn,2.795698924731183
7,3,with_fixed_spec,1003,S_20260916_041532,rotate_clockwise,0.8602150537634409
7,3,with_fixed_spec,1003,S_20260916_041532,move_backward,0.053763440860215055
7,3,with_fixed_spec,1004,S_20260916_041532,move_forward,83.79310344827586
7,3,with_fixed_spec,1004,S_20260916_041532,rotate_counterclockwise,4.827586206896552
7,3,with_fixed_spec,1004,S_20260916_041532,u_turn,7.241379310344827
7,3,with_fixed_spec,1004,S_20260916_041532,move_backward,0.39408866995073893
7,3,with_fixed_spec,1004,S_20260916_041532,rotate_clockwise,3.7438423645320196
7,3,with_fixed_spec,1005,S_20260916_041532,move_forward,92.17171717171718
7,3,with_fixed_spec,1005,S_20260916_041532,u_turn,4.166666666666667
7,3,with_fixed_spec,1005,S_20260916_041532,rotate_counterclockwise,1.6835016835016836
7,3,with_fixed_spec,1005,S_20260916_041532,rotate_clockwise,1.8518518518518519
7,3,with_fixed_spec,1005,S_20260916_041532,move_backward,0.12626262626262627
7,3,with_fixed_spec,1006,S_20260916_041532,move_forward,85.33263488737559
7,3,with_fixed_spec,1006,S_20260916_041532,rotate_counterclockwise,4.400209533787323
7,3,with_fixed_spec,1006,S_20260916_041532,u_turn,7.071765322158198
7,3,with_fixed_spec,1006,S_20260916_041532,rotate_clockwise,2.7763226820324776
7,3,with_fixed_spec,1006,S_20260916_041532,move_backward,0.41906757464641176
7,3,with_fixed_spec,1007,S_20260916_041532,move_forward,93.75818419903972
7,3,with_fixed_spec,1007,S_20260916_041532,u_turn,2.793539938891314
7,3,with_fixed_spec,1007,S_20260916_041532,rotate_counterclockwise,1.7896115233522478
7,3,with_fixed_spec,1007,S_20260916_041532,rotate_clockwise,1.5713662156263641
7,3,with_fixed_spec,1007,S_20260916_041532,move_backward,0.08729812309035356
7,3,with_fixed_spec,1008,S_20260916_041532,move_forward,92.99798792756539
7,3,with_fixed_spec,1008,S_20260916_041532,u_turn,3.1388329979879277
7,3,with_fixed_spec,1008,S_20260916_041532,rotate_clockwise,1.6498993963782695
7,3,with_fixed_spec,1008,S_20260916_041532,rotate_counterclockwise,1.971830985915493
7,3,with_fixed_spec,1008,S_20260916_041532,move_backward,0.2414486921529175
7,3,with_fixed_spec,1009,S_20260916_041532,move_forward,93.68512110726644
7,3,with_fixed_spec,1009,S_20260916_041532,u_turn,2.9411764705882355
7,3,with_fixed_spec,1009,S_20260916_041532,rotate_counterclockwise,1.8166089965397925
7,3,with_fixed_spec,1009,S_20260916_041532,move_backward,0.43252595155709345
7,3,with_fixed_spec,1009,S_20260916_041532,rotate_clockwise,1.1245674740484428
7,3,with_fixed_spec,1010,S_20260916_041532,move_forward,92.45504300234558
7,3,with_fixed_spec,1010,S_20260916_041532,rotate_counterclockwise,2.18921032056294
7,3,with_fixed_spec,1010,S_20260916_041532,u_turn,3.4401876465989054
7,3,with_fixed_spec,1010,S_20260916_041532,rotate_clockwise,1.6810007818608288
7,3,with_fixed_spec,1010,S_20260916_041532,move_backward,0.23455824863174354
7,4,with_fixed_spec,1001,S_20260916_041540,move_forward,93.25666492420282
7,4,with_fixed_spec,1001,S_20260916_041540,move_backward,0.26136957658128596
7,4,with_fixed_spec,1001,S_20260916_041540,rotate_clockwise,1.5682174594877156
7,4,with_fixed_spec,1001,S_20260916_041540,rotate_counterclockwise,1.7250392054364871
7,4,with_fixed_spec,1001,S_20260916_041540,u_turn,3.1887088342916883
7,4,with_fixed_spec,1002,S_20260916_041540,move_forward,94.41500203832042
7,4,with_fixed_spec,1002,S_20260916_041540,rotate_counterclockwise,1.8344883815735833
7,4,with_fixed_spec,1002,S_20260916_041540,rotate_clockwise,1.141459437423563
7,4,with_fixed_spec,1002,S_20260916_041540,u_turn,2.4867509172441906
7,4,with_fixed_spec,1002,S_20260916_041540,move_backward,0.12229922543823889
7,4,with_fixed_spec,1003,S_20260916_041540,move_forward,88.01980198019803
7,4,with_fixed_spec,1003,S_20260916_041540,u_turn,5.445544554455446
7,4,with_fixed_spec,1003,S_20260916_041540,rotate_counterclockwise,3.712871287128713
7,4,with_fixed_spec,1003,S_20260916_041540,rotate_clockwise,2.722772277227723
7,4,with_fixed_spec,1003,S_20260916_041540,move_backward,0.09900990099009901
7,4,with_fixed_spec,1004,S_20260916_041540,move_forward,87.88004997917534
7,4,with_fixed_spec,1004,S_20260916_041540,rotate_clockwise,2.7905039566847147
7,4,with_fixed_spec,1004,S_20260916_041540,u_turn,5.5810079133694295
7,4,with_fixed_spec,1004,S_20260916_041540,rotate_counterclockwise,3.456892961266139
7,4,with_fixed_spec,1004,S_20260916_041540,move_backward,0.2915451895043732
7,4,with_fixed_spec,1005,S_20260916_041540,move_forward,93.88254486133768
7,4,with_fixed_spec,1005,S_20260916_041540,rotate_counterclockwise,1.8352365415986949
7,4,with_fixed_spec,1005,S_20260916_041540,u_turn,2.7732463295269167
7,4,with_fixed_spec,1005,S_20260916_041540,rotate_clockwise,1.2234910277324633
7,4,with_fixed_spec,1005,S_20260916_041540,move_backward,0.28548123980424145
7,4,with_fixed_spec,1006,S_20260916_041540,move_forward,87.5143184421535
7,4,with_fixed_spec,1006,S_20260916_041540,rotate_counterclockwise,4.4673539518900345
7,4,with_fixed_spec,1006,S_20260916_041540,u_turn,4.4673539518900345
7,4,with_fixed_spec,1006,S_20260916_041540,rotate_clockwise,2.86368843069874
7,4,with_fixed_spec,1006,S_20260916_041540,move_backward,0.6872852233676976
7,4,with_fixed_spec,1007,S_20260916_041540,move_forward,92.14780600461894
7,4,with_fixed_spec,1007,S_20260916_041540,u_turn,3.868360277136259
7,4,with_fixed_spec,1007,S_20260916_041540,rotate_clockwise,1.7321016166281755
7,4,with_fixed_spec,1007,S_20260916_041540,rotate_counterclockwise,2.020785219399538
7,4,with_fixed_spec,1007,S_20260916_041540,move_backward,0.23094688221709006
7,4,with_fixed_spec,1008,S_20260916_041540,move_forward,91.08543128353281
7,4,with_fixed_spec,1008,S_20260916_041540,rotate_clockwise,1.8984729673957903
7,4,with_fixed_spec,1008,S_20260916_041540,rotate_counterclockwise,1.8572018159306645
7,4,with_fixed_spec,1008,S_20260916_041540,move_backward,0.45398266611638466
7,4,with_fixed_spec,1008,S_20260916_041540,u_turn,4.70491126702435
7,4,with_fixed_spec,1009,S_20260916_041540,move_forward,93.3489827856025
7,4,with_fixed_spec,1009,S_20260916_041540,u_turn,3.051643192488263
7,4,with_fixed_spec,1009,S_20260916_041540,rotate_counterclockwise,1.9170579029733958
7,4,with_fixed_spec,1009,S_20260916_041540,move_backward,0.3129890453834116
7,4,with_fixed_spec,1009,S_20260916_041540,rotate_clockwise,1.3693270735524257
7,4,with_fixed_spec,1010,S_20260916_041540,move_forward,93.22103533278553
7,4,with_fixed_spec,1010,S_20260916_041540,u_turn,3.410024650780608
7,4,with_fixed_spec,1010,S_20260916_041540,rotate_counterclockwise,1.6844700082169268
