robot,completed_colors,total_colors,progress_pct,complete,completion_s,red_reached_s,green_reached_s,blue_reached_s
robot_0,3,3,100.000,true,168.864,122.148,143.048,168.864
robot_1,3,3,100.000,true,220.854,23.396,68.896,
robot_2,3,3,100.000,true,95.935,32.715,49.700,95.927
