stamp_sec,stamp_nsec,elapsed_s,robot,x,y
1789308445,473589264,0.343,robot_0,-2.538,-2.335
1789308445,473718721,0.343,robot_1,2.522,3.608
1789308445,473768033,0.344,robot_2,0.473,3.750
1789308445,722538225,0.592,robot_0,-2.538,-2.335
1789308445,722614192,0.592,robot_1,2.535,3.637
1789308445,722653548,0.592,robot_2,0.473,3.750
1789308445,924727113,0.794,robot_0,-2.539,-2.336
1789308445,924831006,0.795,robot_1,2.570,3.666
1789308445,924871494,0.795,robot_2,0.473,3.750
1789308446,153446086,1.023,robot_0,-2.539,-2.337
1789308446,153523295,1.023,robot_1,2.598,3.672
1789308446,153564697,1.023,robot_2,0.473,3.750
1789308446,370907609,1.241,robot_0,-2.532,-2.335
1789308446,370992526,1.241,robot_1,2.602,3.671
1789308446,371058126,1.241,robot_2,0.473,3.750
1789308446,590118063,1.460,robot_0,-2.412,-2.288
1789308446,590166513,1.460,robot_1,2.472,3.674
1789308446,590187762,1.460,robot_2,0.478,3.675
1789308446,809527288,1.679,robot_0,-2.371,-2.272
1789308446,809574615,1.679,robot_1,2.516,3.624
1789308446,809594304,1.679,robot_2,0.501,3.625
1789308447,29814323,1.900,robot_0,-2.370,-2.272
1789308447,29877293,1.900,robot_1,2.537,3.573
1789308447,29908129,1.900,robot_2,0.541,3.601
1789308447,449295464,2.319,robot_0,-2.369,-2.273
1789308447,449350937,2.319,robot_1,2.496,3.498
1789308447,449383012,2.319,robot_2,0.613,3.618
1789308447,652836283,2.523,robot_0,-2.368,-2.272
1789308447,652906516,2.523,robot_1,2.474,3.488
1789308447,652940130,2.523,robot_2,0.567,3.531
1789308448,69596237,2.939,robot_0,-2.367,-2.271
1789308448,69644648,2.939,robot_1,2.688,3.419
1789308448,69664258,2.939,robot_2,0.482,3.294
1789308448,489411188,3.359,robot_0,-2.367,-2.269
1789308448,489474309,3.359,robot_1,2.628,3.411
1789308448,489501860,3.359,robot_2,0.398,3.056
1789308448,909187135,3.779,robot_0,-2.446,-2.310
1789308448,909250806,3.779,robot_1,2.597,3.504
1789308448,909277579,3.779,robot_2,0.314,2.819
1789308449,529186201,4.399,robot_0,-2.686,-2.485
1789308449,529241734,4.399,robot_1,2.474,3.523
1789308449,529267540,4.399,robot_2,0.191,2.468
1789308450,549725508,5.419,robot_0,-2.614,-2.324
1789308450,549779755,5.420,robot_1,1.864,3.481
1789308450,549823397,5.420,robot_2,-0.013,1.890
1789308450,969854145,5.840,robot_0,-2.375,-2.341
1789308450,969956542,5.840,robot_1,1.612,3.463
1789308450,969990675,5.840,robot_2,-0.096,1.653
1789308451,390211932,6.260,robot_0,-2.123,-2.347
1789308451,390316767,6.260,robot_1,1.361,3.446
1789308451,390346487,6.260,robot_2,-0.180,1.415
1789308452,209403434,7.079,robot_0,-1.631,-2.357
1789308452,209466601,7.079,robot_1,0.870,3.412
1789308452,209487051,7.079,robot_2,-0.344,0.951
1789308452,410645572,7.280,robot_0,-1.511,-2.360
1789308452,410717549,7.280,robot_1,0.750,3.404
1789308452,410767123,7.281,robot_2,-0.383,0.838
1789308453,30462623,7.900,robot_0,-1.139,-2.368
1789308453,30568435,7.900,robot_1,0.379,3.379
1789308453,30601155,7.900,robot_2,-0.507,0.487
1789308453,230572074,8.100,robot_0,-1.019,-2.370
1789308453,230647573,8.100,robot_1,0.259,3.370
1789308453,230708078,8.100,robot_2,-0.547,0.374
1789308453,849849678,8.720,robot_0,-0.774,-2.341
1789308453,849940192,8.720,robot_1,-0.112,3.345
1789308453,849965837,8.720,robot_2,-0.670,0.023
1789308454,50719835,8.920,robot_0,-0.661,-2.301
1789308454,50831614,8.921,robot_1,-0.231,3.337
1789308454,50876478,8.921,robot_2,-0.702,-0.067
1789308454,250734226,9.120,robot_0,-0.548,-2.261
1789308454,250826261,9.121,robot_1,-0.351,3.328
1789308454,250871076,9.121,robot_2,-0.703,-0.067
1789308454,870618971,9.740,robot_0,-0.198,-2.135
1789308454,870707718,9.740,robot_1,-0.598,3.299
1789308454,870729569,9.740,robot_2,-0.705,-0.068
