robot,completed_colors,total_colors,progress_pct,complete,completion_s,red_reached_s,green_reached_s,blue_reached_s
robot_0,3,3,100.000,true,118.028,71.220,92.520,118.020
robot_1,3,3,100.000,true,177.294,23.323,125.296,
robot_2,3,3,100.000,true,75.365,32.597,47.356,75.356
