robot,completed_colors,total_colors,progress_pct,complete,completion_s,red_reached_s,green_reached_s,blue_reached_s
robot_0,3,3,100.000,true,195.479,144.856,160.027,
robot_1,3,3,100.000,true,191.628,35.227,89.127,191.628
robot_2,3,3,100.000,true,91.581,19.145,62.268,91.581
