stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1789492722,793960994,robot_0,33,1.000,-3.000,1.500,-2.500
1789492722,794020608,robot_0,34,1.000,-2.000,1.500,-1.500
1789492722,794073441,robot_0,41,2.000,-3.000,2.500,-2.500
1789492722,794114120,robot_0,42,2.000,-2.000,2.500,-1.500
1789492722,794208945,robot_1,29,0.000,1.000,0.500,1.500
1789492722,794248394,robot_1,30,0.000,2.000,0.500,2.500
1789492722,794500883,robot_2,10,-2.000,-2.000,-1.500,-1.500
1789492722,794522412,robot_2,11,-2.000,-1.000,-1.500,-0.500
1789492722,794542252,robot_2,18,-1.000,-2.000,-0.500,-1.500
1789492722,794559212,robot_2,19,-1.000,-1.000,-0.500,-0.500
1789492733,44129031,robot_1,38,1.000,2.000,1.500,2.500
1789492733,695843962,robot_0,25,0.000,-3.000,0.500,-2.500
1789492733,695891489,robot_0,26,0.000,-2.000,0.500,-1.500
1789492735,592565332,robot_1,31,0.000,3.000,0.500,3.500
1789492736,425796100,robot_1,39,1.000,3.000,1.500,3.500
1789492737,75345069,robot_0,24,0.000,-4.000,0.500,-3.500
1789492737,286459503,robot_0,32,1.000,-4.000,1.500,-3.500
1789492737,501395889,robot_2,3,-3.000,-1.000,-2.500,-0.500
1789492738,545291101,robot_2,2,-3.000,-2.000,-2.500,-1.500
1789492741,522587374,robot_1,22,-1.000,2.000,-0.500,2.500
1789492741,741796855,robot_1,23,-1.000,3.000,-0.500,3.500
1789492742,576297515,robot_2,12,-2.000,0.000,-1.500,0.500
1789492743,198654458,robot_0,17,-1.000,-3.000,-0.500,-2.500
1789492744,251688772,robot_1,14,-2.000,2.000,-1.500,2.500
1789492746,493883543,robot_0,9,-2.000,-3.000,-1.500,-2.500
1789492746,711704298,robot_0,16,-1.000,-4.000,-0.500,-3.500
1789492747,791677108,robot_0,8,-2.000,-4.000,-1.500,-3.500
1789492748,827637317,robot_2,20,-1.000,0.000,-0.500,0.500
1789492749,876212884,robot_1,21,-1.000,1.000,-0.500,1.500
1789492750,897374247,robot_1,13,-2.000,1.000,-1.500,1.500
1789492757,479460149,robot_0,1,-3.000,-3.000,-2.500,-2.500
1789492757,479640383,robot_2,27,0.000,-1.000,0.500,-0.500
1789492767,27987587,robot_1,28,0.000,0.000,0.500,0.500
1789492789,736122122,robot_1,36,1.000,0.000,1.500,0.500
1789492789,736136108,robot_1,37,1.000,1.000,1.500,1.500
1789492808,891345609,robot_1,45,2.000,1.000,2.500,1.500
1789492841,550737003,robot_1,35,1.000,-1.000,1.500,-0.500
1789492877,770632760,robot_1,44,2.000,0.000,2.500,0.500
1789492878,590821525,robot_1,43,2.000,-1.000,2.500,-0.500
1789492887,49839861,robot_0,4,-3.000,0.000,-2.500,0.500
1789492892,530696089,robot_0,5,-3.000,1.000,-2.500,1.500
