stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1789523572,351877146,robot_1,0,-3.000,-4.000,-2.500,-3.500
1789523572,351909685,robot_1,1,-3.000,-3.000,-2.500,-2.500
1789523572,351935234,robot_1,8,-2.000,-4.000,-1.500,-3.500
1789523572,351956454,robot_1,9,-2.000,-3.000,-1.500,-2.500
1789523572,352006721,robot_2,40,2.000,-4.000,2.500,-3.500
1789523572,352049918,robot_0,32,1.000,-4.000,1.500,-3.500
1789523578,737644750,robot_1,2,-3.000,-2.000,-2.500,-1.500
1789523580,885272386,robot_0,33,1.000,-3.000,1.500,-2.500
1789523581,321998113,robot_1,10,-2.000,-2.000,-1.500,-1.500
1789523581,539632570,robot_0,24,0.000,-4.000,0.500,-3.500
1789523581,539669102,robot_0,25,0.000,-3.000,0.500,-2.500
1789523583,72819080,robot_1,17,-1.000,-3.000,-0.500,-2.500
1789523583,277514975,robot_1,18,-1.000,-2.000,-0.500,-1.500
1789523583,490338682,robot_0,26,0.000,-2.000,0.500,-1.500
1789523586,700911808,robot_2,41,2.000,-3.000,2.500,-2.500
1789523586,700968932,robot_0,11,-2.000,-1.000,-1.500,-0.500
1789523586,700995725,robot_0,19,-1.000,-1.000,-0.500,-0.500
1789523589,266796297,robot_0,3,-3.000,-1.000,-2.500,-0.500
1789523589,700159465,robot_0,4,-3.000,0.000,-2.500,0.500
1789523589,700185448,robot_0,12,-2.000,0.000,-1.500,0.500
1789523592,574852231,robot_0,5,-3.000,1.000,-2.500,1.500
1789523594,324424675,robot_2,34,1.000,-2.000,1.500,-1.500
1789523596,429499546,robot_2,27,0.000,-1.000,0.500,-0.500
1789523596,429529967,robot_2,35,1.000,-1.000,1.500,-0.500
1789523598,385933480,robot_2,28,0.000,0.000,0.500,0.500
1789523598,385958460,robot_2,36,1.000,0.000,1.500,0.500
1789523599,463134556,robot_1,13,-2.000,1.000,-1.500,1.500
1789523600,324097426,robot_2,29,0.000,1.000,0.500,1.500
1789523604,434212890,robot_0,20,-1.000,0.000,-0.500,0.500
1789523609,550287655,robot_2,37,1.000,1.000,1.500,1.500
1789523611,680507599,robot_2,30,0.000,2.000,0.500,2.500
1789523611,680536107,robot_2,38,1.000,2.000,1.500,2.500
1789523613,502404203,robot_2,31,0.000,3.000,0.500,3.500
1789523613,502431454,robot_2,39,1.000,3.000,1.500,3.500
1789523623,806040838,robot_1,16,-1.000,-4.000,-0.500,-3.500
1789523624,646021059,robot_2,46,2.000,2.000,2.500,2.500
1789523624,646079961,robot_2,47,2.000,3.000,2.500,3.500
1789523626,117453649,robot_2,45,2.000,1.000,2.500,1.500
