robot,completed_colors,total_colors,progress_pct,complete,completion_s,red_reached_s,green_reached_s,blue_reached_s
robot_0,3,3,100.000,true,99.572,57.259,72.560,99.572
robot_1,3,3,100.000,true,153.478,4.980,26.606,
robot_2,3,3,100.000,true,74.046,31.886,49.085,74.047
