stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
0,0,robot_0,2,0.0,2.0,0.5,2.5
0,0,robot_0,5,1.0,2.0,1.5,2.5
0,0,robot_1,4,1.0,1.0,1.5,1.5
0,0,robot_1,7,2.0,1.0,2.5,1.5
0,0,robot_1,8,2.0,2.0,2.5,2.5
0,0,robot_2,3,1.0,0.0,1.5,0.5
5,800000000,robot_1,6,2.0,0.0,2.5,0.5
12,0,robot_0,11,3.0,2.0,3.5,2.5
16,800000000,robot_1,10,3.0,1.0,3.5,1.5
17,0,robot_2,0,0.0,0.0,0.5,0.5
17,600000000,robot_2,1,0.0,1.0,0.5,1.5
24,400000000,robot_1,9,3.0,0.0,3.5,0.5
