robot,completed_colors,total_colors,progress_pct,complete,completion_s,red_reached_s,green_reached_s,blue_reached_s
robot_0,3,3,100.000,true,105.645,63.087,77.945,105.636
robot_1,3,3,100.000,true,163.145,30.464,94.651,
robot_2,3,3,100.000,true,89.226,48.626,62.955,89.226
