time_s,coverage_pct
0.638,0.000
1.138,0.000
1.637,0.000
2.138,3.750
2.637,3.750
3.137,3.750
3.637,3.750
4.137,3.750
4.638,3.750
5.137,3.750
5.637,3.750
6.137,3.750
6.637,3.750
7.137,6.250
7.637,6.250
8.137,7.500
8.637,7.500
9.137,7.500
9.637,8.750
10.137,8.750
10.637,8.750
11.137,10.000
11.637,10.000
12.137,10.000
12.637,10.000
13.137,10.000
13.637,10.000
14.137,10.000
14.637,10.000
15.137,10.000
15.637,10.000
16.137,10.000
16.637,10.000
17.137,10.000
17.637,10.000
18.137,10.000
18.637,11.250
19.137,11.250
19.637,11.250
20.137,11.250
20.637,11.250
21.137,11.250
21.637,11.250
22.137,11.250
22.637,11.250
23.137,11.250
23.637,12.500
24.137,12.500
24.637,12.500
25.137,12.500
25.637,12.500
26.137,12.500
26.637,13.750
27.137,13.750
27.637,13.750
28.137,13.750
28.637,13.750
29.137,13.750
29.637,13.750
30.137,13.750
30.637,13.750
31.137,13.750
31.637,15.000
32.137,15.000
32.637,17.500
33.137,17.500
33.637,17.500
34.137,17.500
34.637,17.500
35.137,17.500
35.637,17.500
36.137,17.500
36.637,18.750
37.137,18.750
37.637,18.750
38.137,18.750
38.637,18.750
39.137,18.750
39.637,18.750
40.137,18.750
40.637,21.250
41.137,21.250
41.637,21.250
42.137,21.250
42.637,21.250
43.137,21.250
43.637,21.250
44.137,21.250
44.637,22.500
45.137,22.500
45.637,22.500
46.137,22.500
46.637,22.500
47.137,22.500
47.637,22.500
48.137,22.500
48.637,22.500
49.137,22.500
49.637,22.500
50.137,22.500
50.637,22.500
51.137,22.500
51.637,22.500
52.137,22.500
52.637,22.500
53.137,22.500
53.637,22.500
54.137,22.500
54.637,23.750
55.137,23.750
55.637,23.750
56.137,23.750
56.637,23.750
57.137,23.750
57.637,23.750
58.137,23.750
58.637,23.750
59.137,23.750
59.637,23.750
60.137,23.750
60.637,25.000
61.137,25.000
61.637,25.000
62.137,25.000
62.637,25.000
63.137,25.000
63.637,25.000
64.137,25.000
64.637,25.000
65.137,25.000
65.637,25.000
66.137,25.000
66.637,25.000
67.137,26.250
67.637,27.500
68.137,27.500
68.637,28.750
69.137,28.750
69.637,28.750
70.137,28.750
70.637,28.750
71.137,28.750
71.637,28.750
72.137,28.750
72.637,28.750
73.137,28.750
73.637,28.750
74.137,28.750
74.637,28.750
75.137,28.750
75.637,28.750
76.137,28.750
76.637,28.750
77.137,28.750
77.637,28.750
78.137,28.750
78.637,28.750
79.137,28.750
79.637,28.750
80.137,28.750
80.637,30.000
81.137,30.000
81.637,30.000
82.137,30.000
82.637,30.000
83.137,30.000
83.637,30.000
84.137,31.250
84.637,31.250
85.137,31.250
85.637,31.250
86.137,31.250
86.637,31.250
87.137,31.250
87.637,33.750
88.137,33.750
88.637,33.750
89.137,33.750
89.637,33.750
90.137,33.750
90.637,33.750
91.137,33.750
91.637,33.750
92.137,35.000
92.637,35.000
93.137,35.000
93.637,35.000
94.137,35.000
94.637,35.000
95.137,35.000
95.637,35.000
96.137,35.000
96.637,35.000
97.137,35.000
97.637,35.000
98.137,35.000
98.637,35.000
99.137,35.000
99.637,36.250
100.137,36.250
100.637,36.250
101.137,36.250
101.637,36.250
102.137,37.500
102.637,37.500
103.137,37.500
103.637,37.500
104.137,37.500
104.637,37.500
105.138,37.500
105.637,38.750
106.137,38.750
106.637,38.750
107.137,38.750
107.637,38.750
108.137,40.000
108.637,40.000
109.137,40.000
109.637,40.000
110.137,40.000
110.637,40.000
111.137,40.000
111.637,40.000
112.137,40.000
112.637,40.000
113.137,40.000
113.637,40.000
114.137,40.000
114.637,40.000
115.137,40.000
115.637,40.000
116.137,40.000
116.637,40.000
117.137,40.000
117.637,40.000
118.137,40.000
118.637,40.000
119.137,40.000
119.637,40.000
120.137,40.000
120.637,40.000
