prompt,prompt_text,runs,successes,success_rate_pct,duration_all_mean_s,duration_all_sd_s,duration_success_mean_s,duration_success_sd_s,coverage_mean_pct,coverage_sd_pct,coverage_success_mean_pct,coverage_success_sd_pct,collisions_total,collisions_mean,collisions_sd
1,"Claim a box that is not claimed by another robot, approach it, and pick it up. Then search for the delivery zone that is the same color as the claimed box, approach it, and drop the box there. Each robot should deliver only one box and avoid the obstacles.",15,14,93.33333333333333,177.79813333333334,141.47226671159106,147.63042857142858,88.27596643538966,58.93333333333333,7.3798524526051485,59.5,7.316810390170999,0,0.0,0.0
2,"Using three robots, find the red, green, and blue boxes, deliver each box to its matching colored zone, and complete all three deliveries. Each robot should deliver one box and avoid collisions.",15,15,100.0,114.71633333333334,40.38486746405006,114.71633333333334,40.38486746405006,60.46666666666667,6.800653563363516,60.46666666666667,6.800653563363516,0,0.0,0.0
3,"Choose an object, pick it up, and deliver it to its matching delivery zone. To pick up the object, the robot must search for and approach it. To drop the object, search for and approach the matching delivery zone.",15,12,80.0,223.17826666666667,193.28837268960478,128.93708333333333,47.89040052289243,60.266666666666666,6.677990383008615,59.5,6.089608635481704,1,0.06666666666666667,0.24944382578492943
4,"There are three robots, three objects, and three delivery zones in the environment. Choose an object and deliver it to its matching zone. Each robot should deliver one object.",15,14,93.33333333333333,160.815,128.71253524242826,129.4327857142857,54.56754824354146,59.93333333333333,5.697562831792399,59.285714285714285,5.3375833406484015,1,0.06666666666666667,0.24944382578492943
5,Each robot should collect a box and take it to its corresponding matching colored dropping zone.,15,13,86.66666666666667,193.50406666666666,173.85669247379835,130.94523076923076,74.32540856381156,61.266666666666666,8.842825089051324,59.15384615384615,6.174963766273685,0,0.0,0.0
