prompt,generation,seed,supervisor,event,percentage
1,2,1001,S_20260830_144242,claim_red,0.1447178002894356
1,2,1001,S_20260830_144242,rotate_counterclockwise,0.5788712011577424
1,2,1001,S_20260830_144242,rotate_clockwise,1.3024602026049203
1,2,1001,S_20260830_144242,move_backward,0.723589001447178
1,2,1001,S_20260830_144242,full_rotate,1.0130246020260492
1,2,1001,S_20260830_144242,move_forward,49.34876989869754
1,2,1001,S_20260830_144242,approach_object,17.655571635311144
1,2,1001,S_20260830_144242,pick_up_object,0.4341534008683068
1,2,1001,S_20260830_144242,search_zone,6.078147612156295
1,2,1001,S_20260830_144242,approach_zone,15.48480463096961
1,2,1001,S_20260830_144242,drop_object,0.4341534008683068
1,2,1001,S_20260830_144242,claim_blue,0.1447178002894356
1,2,1001,S_20260830_144242,claim_green,0.1447178002894356
1,2,1002,S_20260830_144242,move_forward,47.939262472885034
1,2,1002,S_20260830_144242,search_object,6.290672451193059
1,2,1002,S_20260830_144242,claim_green,0.21691973969631237
1,2,1002,S_20260830_144242,approach_object,10.845986984815617
1,2,1002,S_20260830_144242,pick_up_object,0.6507592190889371
1,2,1002,S_20260830_144242,full_rotate,1.0845986984815619
1,2,1002,S_20260830_144242,search_zone,8.459869848156183
1,2,1002,S_20260830_144242,approach_zone,21.475054229934923
1,2,1002,S_20260830_144242,rotate_counterclockwise,0.6507592190889371
1,2,1002,S_20260830_144242,move_backward,0.6507592190889371
1,2,1002,S_20260830_144242,rotate_clockwise,0.6507592190889371
1,2,1002,S_20260830_144242,drop_object,0.6507592190889371
1,2,1002,S_20260830_144242,claim_blue,0.21691973969631237
1,2,1002,S_20260830_144242,claim_red,0.21691973969631237
1,2,1003,S_20260830_144242,move_forward,53.57624831309042
1,2,1003,S_20260830_144242,search_object,10.796221322537113
1,2,1003,S_20260830_144242,claim_green,0.1349527665317139
1,2,1003,S_20260830_144242,approach_object,15.519568151147098
1,2,1003,S_20260830_144242,pick_up_object,0.4048582995951417
1,2,1003,S_20260830_144242,search_zone,4.588394062078272
1,2,1003,S_20260830_144242,approach_zone,12.010796221322536
1,2,1003,S_20260830_144242,drop_object,0.4048582995951417
1,2,1003,S_20260830_144242,claim_blue,0.1349527665317139
1,2,1003,S_20260830_144242,rotate_clockwise,1.0796221322537112
1,2,1003,S_20260830_144242,move_backward,0.5398110661268556
1,2,1003,S_20260830_144242,full_rotate,0.5398110661268556
1,2,1003,S_20260830_144242,rotate_counterclockwise,0.1349527665317139
1,2,1003,S_20260830_144242,claim_red,0.1349527665317139
1,2,1004,S_20260830_144242,move_forward,53.933434190620275
1,2,1004,S_20260830_144242,search_object,11.043872919818456
1,2,1004,S_20260830_144242,claim_green,0.07564296520423601
1,2,1004,S_20260830_144242,approach_object,11.951588502269288
1,2,1004,S_20260830_144242,pick_up_object,0.22692889561270801
1,2,1004,S_20260830_144242,search_zone,6.656580937972769
1,2,1004,S_20260830_144242,approach_zone,9.606656580937972
1,2,1004,S_20260830_144242,full_rotate,2.344931921331316
1,2,1004,S_20260830_144242,move_backward,0.30257186081694404
1,2,1004,S_20260830_144242,drop_object,0.22692889561270801
1,2,1004,S_20260830_144242,rotate_counterclockwise,2.6475037821482603
1,2,1004,S_20260830_144242,rotate_clockwise,0.8320726172465961
1,2,1004,S_20260830_144242,claim_blue,0.07564296520423601
1,2,1004,S_20260830_144242,claim_red,0.07564296520423601
1,2,1005,S_20260830_144242,move_forward,50.07256894049347
1,2,1005,S_20260830_144242,claim_green,0.14513788098693758
1,2,1005,S_20260830_144242,approach_object,20.174165457184326
1,2,1005,S_20260830_144242,full_rotate,2.467343976777939
1,2,1005,S_20260830_144242,search_object,5.805515239477503
1,2,1005,S_20260830_144242,rotate_clockwise,0.8708272859216255
1,2,1005,S_20260830_144242,move_backward,0.8708272859216255
1,2,1005,S_20260830_144242,pick_up_object,0.43541364296081275
1,2,1005,S_20260830_144242,search_zone,5.515239477503629
1,2,1005,S_20260830_144242,approach_zone,12.191582002902758
1,2,1005,S_20260830_144242,drop_object,0.43541364296081275
1,2,1005,S_20260830_144242,claim_blue,0.14513788098693758
1,2,1005,S_20260830_144242,rotate_counterclockwise,0.7256894049346879
1,2,1005,S_20260830_144242,claim_red,0.14513788098693758
1,3,1001,S_20260830_144409,move_forward,50.29171528588098
1,3,1001,S_20260830_144409,full_rotate,1.750291715285881
1,3,1001,S_20260830_144409,claim_red,0.11668611435239207
1,3,1001,S_20260830_144409,rotate_counterclockwise,1.4002333722287048
1,3,1001,S_20260830_144409,search_object,14.002333722287048
1,3,1001,S_20260830_144409,approach_object,14.935822637106185
1,3,1001,S_20260830_144409,move_backward,0.3500583430571762
1,3,1001,S_20260830_144409,pick_up_object,0.3500583430571762
1,3,1001,S_20260830_144409,search_zone,4.900816802800467
1,3,1001,S_20260830_144409,approach_zone,10.73512252042007
1,3,1001,S_20260830_144409,drop_object,0.3500583430571762
1,3,1001,S_20260830_144409,claim_blue,0.11668611435239207
1,3,1001,S_20260830_144409,rotate_clockwise,0.5834305717619603
1,3,1001,S_20260830_144409,claim_green,0.11668611435239207
1,3,1002,S_20260830_144409,search_object,5.701754385964913
1,3,1002,S_20260830_144409,move_forward,50.87719298245614
1,3,1002,S_20260830_144409,rotate_counterclockwise,0.6578947368421053
1,3,1002,S_20260830_144409,full_rotate,0.8771929824561403
1,3,1002,S_20260830_144409,claim_green,0.21929824561403508
1,3,1002,S_20260830_144409,approach_object,16.44736842105263
1,3,1002,S_20260830_144409,rotate_clockwise,0.21929824561403508
1,3,1002,S_20260830_144409,pick_up_object,0.6578947368421053
1,3,1002,S_20260830_144409,search_zone,5.2631578947368425
1,3,1002,S_20260830_144409,approach_zone,17.763157894736842
1,3,1002,S_20260830_144409,drop_object,0.6578947368421053
1,3,1002,S_20260830_144409,claim_blue,0.21929824561403508
1,3,1002,S_20260830_144409,move_backward,0.21929824561403508
1,3,1002,S_20260830_144409,claim_red,0.21929824561403508
1,3,1003,S_20260830_144409,search_object,3.0360531309297913
1,3,1003,S_20260830_144409,move_forward,50.284629981024665
1,3,1003,S_20260830_144409,claim_green,0.18975332068311196
1,3,1003,S_20260830_144409,approach_object,17.836812144212523
1,3,1003,S_20260830_144409,move_backward,0.7590132827324478
1,3,1003,S_20260830_144409,pick_up_object,0.5692599620493358
1,3,1003,S_20260830_144409,search_zone,7.7798861480075905
1,3,1003,S_20260830_144409,approach_zone,17.647058823529413
1,3,1003,S_20260830_144409,rotate_counterclockwise,0.18975332068311196
1,3,1003,S_20260830_144409,full_rotate,0.5692599620493358
1,3,1003,S_20260830_144409,drop_object,0.5692599620493358
1,3,1003,S_20260830_144409,claim_blue,0.18975332068311196
1,3,1003,S_20260830_144409,rotate_clockwise,0.18975332068311196
1,3,1003,S_20260830_144409,claim_red,0.18975332068311196
1,3,1004,S_20260830_144409,search_object,1.4037985136251032
1,3,1004,S_20260830_144409,move_forward,47.89430222956234
1,3,1004,S_20260830_144409,claim_green,0.08257638315441784
1,3,1004,S_20260830_144409,approach_object,10.487200660611066
1,3,1004,S_20260830_144409,rotate_counterclockwise,1.1560693641618498
1,3,1004,S_20260830_144409,pick_up_object,0.2477291494632535
1,3,1004,S_20260830_144409,move_backward,0.33030553261767137
1,3,1004,S_20260830_144409,search_zone,20.726672171758878
1,3,1004,S_20260830_144409,full_rotate,2.7250206440957885
1,3,1004,S_20260830_144409,approach_zone,13.294797687861271
1,3,1004,S_20260830_144409,rotate_clockwise,1.2386457473162675
1,3,1004,S_20260830_144409,drop_object,0.2477291494632535
1,3,1004,S_20260830_144409,claim_red,0.08257638315441784
1,3,1004,S_20260830_144409,claim_blue,0.08257638315441784
1,3,1005,S_20260830_144409,search_object,9.768637532133676
1,3,1005,S_20260830_144409,claim_green,0.12853470437017994
1,3,1005,S_20260830_144409,approach_object,15.295629820051413
1,3,1005,S_20260830_144409,move_forward,48.329048843187664
1,3,1005,S_20260830_144409,move_backward,0.6426735218508998
1,3,1005,S_20260830_144409,rotate_clockwise,1.6709511568123394
1,3,1005,S_20260830_144409,full_rotate,2.3136246786632393
1,3,1005,S_20260830_144409,rotate_counterclockwise,1.2853470437017995
1,3,1005,S_20260830_144409,pick_up_object,0.3856041131105398
1,3,1005,S_20260830_144409,search_zone,6.169665809768637
1,3,1005,S_20260830_144409,approach_zone,13.367609254498715
1,3,1005,S_20260830_144409,drop_object,0.3856041131105398
1,3,1005,S_20260830_144409,claim_blue,0.12853470437017994
1,3,1005,S_20260830_144409,claim_red,0.12853470437017994
2,1,1001,S_20260830_144541,search_object,7.22543352601156
2,1,1001,S_20260830_144541,full_rotate,1.4450867052023122
2,1,1001,S_20260830_144541,move_backward,0.7225433526011561
2,1,1001,S_20260830_144541,rotate_counterclockwise,0.8670520231213873
2,1,1001,S_20260830_144541,claim_red,0.14450867052023122
2,1,1001,S_20260830_144541,move_forward,47.6878612716763
2,1,1001,S_20260830_144541,approach_object,19.797687861271676
2,1,1001,S_20260830_144541,rotate_clockwise,1.5895953757225434
2,1,1001,S_20260830_144541,pick_up_object,0.43352601156069365
2,1,1001,S_20260830_144541,search_zone,6.213872832369942
2,1,1001,S_20260830_144541,approach_zone,13.15028901734104
2,1,1001,S_20260830_144541,drop_object,0.43352601156069365
2,1,1001,S_20260830_144541,claim_blue,0.14450867052023122
2,1,1001,S_20260830_144541,claim_green,0.14450867052023122
2,1,1002,S_20260830_144541,move_forward,48.4304932735426
2,1,1002,S_20260830_144541,search_object,5.15695067264574
2,1,1002,S_20260830_144541,claim_green,0.2242152466367713
2,1,1002,S_20260830_144541,approach_object,14.349775784753364
2,1,1002,S_20260830_144541,pick_up_object,0.672645739910314
2,1,1002,S_20260830_144541,search_zone,8.74439461883408
2,1,1002,S_20260830_144541,approach_zone,19.955156950672645
2,1,1002,S_20260830_144541,drop_object,0.672645739910314
2,1,1002,S_20260830_144541,claim_blue,0.2242152466367713
2,1,1002,S_20260830_144541,full_rotate,0.8968609865470852
2,1,1002,S_20260830_144541,rotate_clockwise,0.4484304932735426
2,1,1002,S_20260830_144541,claim_red,0.2242152466367713
2,1,1003,S_20260830_144541,move_forward,54.05078597339782
2,1,1003,S_20260830_144541,search_object,11.003627569528415
2,1,1003,S_20260830_144541,claim_green,0.12091898428053205
2,1,1003,S_20260830_144541,approach_object,16.08222490931076
2,1,1003,S_20260830_144541,pick_up_object,0.36275695284159615
2,1,1003,S_20260830_144541,search_zone,4.2321644498186215
2,1,1003,S_20260830_144541,approach_zone,11.124546553808948
2,1,1003,S_20260830_144541,drop_object,0.36275695284159615
2,1,1003,S_20260830_144541,claim_blue,0.12091898428053205
2,1,1003,S_20260830_144541,move_backward,0.4836759371221282
2,1,1003,S_20260830_144541,rotate_clockwise,0.8464328899637243
2,1,1003,S_20260830_144541,full_rotate,0.7255139056831923
2,1,1003,S_20260830_144541,rotate_counterclockwise,0.36275695284159615
2,1,1003,S_20260830_144541,claim_red,0.12091898428053205
2,1,1004,S_20260830_144541,move_forward,52.47933884297521
2,1,1004,S_20260830_144541,search_object,3.8567493112947657
2,1,1004,S_20260830_144541,claim_green,0.13774104683195593
2,1,1004,S_20260830_144541,approach_object,17.493112947658403
2,1,1004,S_20260830_144541,full_rotate,1.2396694214876034
2,1,1004,S_20260830_144541,pick_up_object,0.4132231404958678
2,1,1004,S_20260830_144541,search_zone,6.336088154269972
2,1,1004,S_20260830_144541,approach_zone,15.56473829201102
2,1,1004,S_20260830_144541,drop_object,0.4132231404958678
2,1,1004,S_20260830_144541,rotate_clockwise,1.3774104683195592
2,1,1004,S_20260830_144541,move_backward,0.13774104683195593
2,1,1004,S_20260830_144541,claim_blue,0.13774104683195593
2,1,1004,S_20260830_144541,rotate_counterclockwise,0.27548209366391185
2,1,1004,S_20260830_144541,claim_red,0.13774104683195593
2,1,1005,S_20260830_144541,move_forward,54.27098674521355
2,1,1005,S_20260830_144541,claim_green,0.07363770250368189
2,1,1005,S_20260830_144541,approach_object,11.855670103092784
2,1,1005,S_20260830_144541,full_rotate,2.577319587628866
2,1,1005,S_20260830_144541,search_object,14.212076583210603
2,1,1005,S_20260830_144541,rotate_clockwise,1.3254786450662739
2,1,1005,S_20260830_144541,move_backward,0.7363770250368189
2,1,1005,S_20260830_144541,rotate_counterclockwise,2.2827687776141383
2,1,1005,S_20260830_144541,pick_up_object,0.22091310751104565
2,1,1005,S_20260830_144541,approach_zone,7.731958762886598
2,1,1005,S_20260830_144541,drop_object,0.22091310751104565
2,1,1005,S_20260830_144541,claim_blue,0.07363770250368189
2,1,1005,S_20260830_144541,search_zone,4.344624447717231
2,1,1005,S_20260830_144541,claim_red,0.07363770250368189
2,2,1001,S_20260830_144723,search_object,15.734720416124837
2,2,1001,S_20260830_144723,claim_red,0.13003901170351106
2,2,1001,S_20260830_144723,full_rotate,1.4304291287386215
2,2,1001,S_20260830_144723,rotate_counterclockwise,1.5604681404421326
2,2,1001,S_20260830_144723,rotate_clockwise,1.8205461638491547
2,2,1001,S_20260830_144723,move_forward,45.25357607282184
2,2,1001,S_20260830_144723,approach_object,18.855656697009103
2,2,1001,S_20260830_144723,move_backward,0.7802340702210663
2,2,1001,S_20260830_144723,pick_up_object,0.39011703511053314
2,2,1001,S_20260830_144723,search_zone,2.730819245773732
2,2,1001,S_20260830_144723,approach_zone,10.663198959687906
2,2,1001,S_20260830_144723,drop_object,0.39011703511053314
2,2,1001,S_20260830_144723,claim_blue,0.13003901170351106
2,2,1001,S_20260830_144723,claim_green,0.13003901170351106
2,2,1002,S_20260830_144723,move_forward,48.148148148148145
2,2,1002,S_20260830_144723,search_object,5.324074074074074
2,2,1002,S_20260830_144723,claim_green,0.23148148148148148
2,2,1002,S_20260830_144723,approach_object,15.50925925925926
2,2,1002,S_20260830_144723,pick_up_object,0.6944444444444444
2,2,1002,S_20260830_144723,full_rotate,0.6944444444444444
2,2,1002,S_20260830_144723,move_backward,0.6944444444444444
2,2,1002,S_20260830_144723,search_zone,8.101851851851851
2,2,1002,S_20260830_144723,approach_zone,19.444444444444443
2,2,1002,S_20260830_144723,drop_object,0.6944444444444444
2,2,1002,S_20260830_144723,claim_blue,0.23148148148148148
2,2,1002,S_20260830_144723,claim_red,0.23148148148148148
2,2,1003,S_20260830_144723,move_forward,54.875
2,2,1003,S_20260830_144723,search_object,8.625
2,2,1003,S_20260830_144723,claim_green,0.125
2,2,1003,S_20260830_144723,approach_object,13.875
2,2,1003,S_20260830_144723,full_rotate,1.25
2,2,1003,S_20260830_144723,rotate_clockwise,0.875
2,2,1003,S_20260830_144723,move_backward,0.125
2,2,1003,S_20260830_144723,rotate_counterclockwise,0.375
2,2,1003,S_20260830_144723,pick_up_object,0.375
2,2,1003,S_20260830_144723,approach_zone,13.125
2,2,1003,S_20260830_144723,drop_object,0.375
2,2,1003,S_20260830_144723,claim_blue,0.125
2,2,1003,S_20260830_144723,search_zone,5.75
2,2,1003,S_20260830_144723,claim_red,0.125
2,2,1004,S_20260830_144723,move_forward,49.89010989010989
2,2,1004,S_20260830_144723,claim_green,0.10989010989010989
2,2,1004,S_20260830_144723,approach_object,18.021978021978022
2,2,1004,S_20260830_144723,pick_up_object,0.32967032967032966
2,2,1004,S_20260830_144723,search_zone,5.164835164835165
2,2,1004,S_20260830_144723,approach_zone,11.098901098901099
2,2,1004,S_20260830_144723,drop_object,0.32967032967032966
2,2,1004,S_20260830_144723,search_object,11.208791208791208
2,2,1004,S_20260830_144723,full_rotate,1.4285714285714286
2,2,1004,S_20260830_144723,rotate_counterclockwise,1.2087912087912087
2,2,1004,S_20260830_144723,claim_red,0.10989010989010989
2,2,1004,S_20260830_144723,move_backward,0.21978021978021978
2,2,1004,S_20260830_144723,rotate_clockwise,0.7692307692307693
2,2,1004,S_20260830_144723,claim_blue,0.10989010989010989
2,2,1005,S_20260830_144723,move_forward,50.3037667071689
2,2,1005,S_20260830_144723,claim_green,0.12150668286755771
2,2,1005,S_20260830_144723,approach_object,15.066828675577156
2,2,1005,S_20260830_144723,rotate_clockwise,1.9441069258809234
2,2,1005,S_20260830_144723,full_rotate,2.551640340218712
2,2,1005,S_20260830_144723,search_object,4.495747266099635
2,2,1005,S_20260830_144723,move_backward,0.24301336573511542
2,2,1005,S_20260830_144723,rotate_counterclockwise,1.9441069258809234
2,2,1005,S_20260830_144723,pick_up_object,0.3645200486026732
2,2,1005,S_20260830_144723,search_zone,10.08505467800729
2,2,1005,S_20260830_144723,approach_zone,12.272174969623329
2,2,1005,S_20260830_144723,drop_object,0.3645200486026732
2,2,1005,S_20260830_144723,claim_blue,0.12150668286755771
2,2,1005,S_20260830_144723,claim_red,0.12150668286755771
2,3,1001,S_20260830_144849,move_forward,47.37516005121639
2,3,1001,S_20260830_144849,rotate_clockwise,1.792573623559539
2,3,1001,S_20260830_144849,full_rotate,2.4327784891165174
2,3,1001,S_20260830_144849,move_backward,1.1523687580025608
2,3,1001,S_20260830_144849,rotate_counterclockwise,1.5364916773367479
2,3,1001,S_20260830_144849,claim_red,0.12804097311139565
2,3,1001,S_20260830_144849,approach_object,20.6145966709347
2,3,1001,S_20260830_144849,search_object,5.505761843790013
2,3,1001,S_20260830_144849,pick_up_object,0.38412291933418696
2,3,1001,S_20260830_144849,search_zone,6.145966709346991
2,3,1001,S_20260830_144849,approach_zone,12.291933418693983
2,3,1001,S_20260830_144849,drop_object,0.38412291933418696
2,3,1001,S_20260830_144849,claim_blue,0.12804097311139565
2,3,1001,S_20260830_144849,claim_green,0.12804097311139565
2,3,1002,S_20260830_144849,search_object,3.8004750593824226
2,3,1002,S_20260830_144849,move_forward,48.21852731591449
2,3,1002,S_20260830_144849,rotate_counterclockwise,1.187648456057007
2,3,1002,S_20260830_144849,full_rotate,1.4251781472684086
2,3,1002,S_20260830_144849,claim_green,0.2375296912114014
2,3,1002,S_20260830_144849,approach_object,17.339667458432302
2,3,1002,S_20260830_144849,rotate_clockwise,0.2375296912114014
2,3,1002,S_20260830_144849,pick_up_object,0.7125890736342043
2,3,1002,S_20260830_144849,search_zone,6.175771971496437
2,3,1002,S_20260830_144849,approach_zone,19.477434679334916
2,3,1002,S_20260830_144849,drop_object,0.7125890736342043
2,3,1002,S_20260830_144849,claim_blue,0.2375296912114014
2,3,1002,S_20260830_144849,claim_red,0.2375296912114014
2,3,1003,S_20260830_144849,search_object,6.394316163410302
2,3,1003,S_20260830_144849,move_forward,50.266429840142095
2,3,1003,S_20260830_144849,claim_green,0.17761989342806395
2,3,1003,S_20260830_144849,approach_object,19.36056838365897
2,3,1003,S_20260830_144849,pick_up_object,0.5328596802841918
2,3,1003,S_20260830_144849,search_zone,6.394316163410302
2,3,1003,S_20260830_144849,approach_zone,15.097690941385435
2,3,1003,S_20260830_144849,drop_object,0.5328596802841918
2,3,1003,S_20260830_144849,claim_blue,0.17761989342806395
2,3,1003,S_20260830_144849,rotate_clockwise,0.5328596802841918
2,3,1003,S_20260830_144849,full_rotate,0.3552397868561279
2,3,1003,S_20260830_144849,claim_red,0.17761989342806395
2,3,1004,S_20260830_144849,search_object,2.0864381520119224
2,3,1004,S_20260830_144849,claim_green,0.14903129657228018
2,3,1004,S_20260830_144849,approach_object,18.47988077496274
2,3,1004,S_20260830_144849,move_forward,48.58420268256334
2,3,1004,S_20260830_144849,pick_up_object,0.44709388971684055
2,3,1004,S_20260830_144849,search_zone,9.836065573770492
2,3,1004,S_20260830_144849,approach_zone,16.5424739195231
2,3,1004,S_20260830_144849,drop_object,0.44709388971684055
2,3,1004,S_20260830_144849,claim_red,0.14903129657228018
2,3,1004,S_20260830_144849,move_backward,0.44709388971684055
2,3,1004,S_20260830_144849,rotate_clockwise,0.7451564828614009
2,3,1004,S_20260830_144849,full_rotate,1.1922503725782414
2,3,1004,S_20260830_144849,rotate_counterclockwise,0.7451564828614009
2,3,1004,S_20260830_144849,claim_blue,0.14903129657228018
2,3,1005,S_20260830_144849,move_forward,51.54894671623296
2,3,1005,S_20260830_144849,claim_green,0.12391573729863693
2,3,1005,S_20260830_144849,approach_object,15.241635687732343
2,3,1005,S_20260830_144849,rotate_counterclockwise,1.1152416356877324
2,3,1005,S_20260830_144849,rotate_clockwise,0.6195786864931846
2,3,1005,S_20260830_144849,full_rotate,2.4783147459727384
2,3,1005,S_20260830_144849,search_object,5.5762081784386615
2,3,1005,S_20260830_144849,move_backward,0.7434944237918215
2,3,1005,S_20260830_144849,pick_up_object,0.37174721189591076
2,3,1005,S_20260830_144849,search_zone,8.550185873605948
2,3,1005,S_20260830_144849,approach_zone,13.011152416356877
2,3,1005,S_20260830_144849,drop_object,0.37174721189591076
2,3,1005,S_20260830_144849,claim_blue,0.12391573729863693
2,3,1005,S_20260830_144849,claim_red,0.12391573729863693
3,1,1001,S_20260830_145012,move_forward,51.18012422360248
3,1,1001,S_20260830_145012,full_rotate,2.2360248447204967
3,1,1001,S_20260830_145012,rotate_counterclockwise,1.1180124223602483
3,1,1001,S_20260830_145012,claim_red,0.12422360248447205
3,1,1001,S_20260830_145012,search_object,7.080745341614906
3,1,1001,S_20260830_145012,approach_object,16.39751552795031
3,1,1001,S_20260830_145012,rotate_clockwise,1.4906832298136645
3,1,1001,S_20260830_145012,pick_up_object,0.37267080745341613
3,1,1001,S_20260830_145012,search_zone,4.968944099378882
3,1,1001,S_20260830_145012,approach_zone,14.161490683229813
3,1,1001,S_20260830_145012,drop_object,0.37267080745341613
3,1,1001,S_20260830_145012,claim_blue,0.12422360248447205
3,1,1001,S_20260830_145012,move_backward,0.2484472049689441
3,1,1001,S_20260830_145012,claim_green,0.12422360248447205
3,1,1002,S_20260830_145012,search_object,14.56953642384106
3,1,1002,S_20260830_145012,move_forward,46.35761589403973
3,1,1002,S_20260830_145012,full_rotate,3.80794701986755
3,1,1002,S_20260830_145012,rotate_clockwise,1.6556291390728477
3,1,1002,S_20260830_145012,claim_green,0.16556291390728478
3,1,1002,S_20260830_145012,rotate_counterclockwise,2.4834437086092715
3,1,1002,S_20260830_145012,approach_object,9.933774834437086
3,1,1002,S_20260830_145012,pick_up_object,0.4966887417218543
3,1,1002,S_20260830_145012,search_zone,3.1456953642384105
3,1,1002,S_20260830_145012,approach_zone,16.556291390728475
3,1,1002,S_20260830_145012,drop_object,0.4966887417218543
3,1,1002,S_20260830_145012,claim_blue,0.16556291390728478
3,1,1002,S_20260830_145012,claim_red,0.16556291390728478
3,1,1003,S_20260830_145012,search_object,8.864696734059098
3,1,1003,S_20260830_145012,move_forward,50.5443234836703
3,1,1003,S_20260830_145012,claim_green,0.15552099533437014
3,1,1003,S_20260830_145012,approach_object,16.329704510108865
3,1,1003,S_20260830_145012,rotate_clockwise,0.9331259720062208
3,1,1003,S_20260830_145012,full_rotate,0.9331259720062208
3,1,1003,S_20260830_145012,pick_up_object,0.4665629860031104
3,1,1003,S_20260830_145012,rotate_counterclockwise,0.4665629860031104
3,1,1003,S_20260830_145012,search_zone,6.531881804043546
3,1,1003,S_20260830_145012,approach_zone,13.685847589424572
3,1,1003,S_20260830_145012,drop_object,0.4665629860031104
3,1,1003,S_20260830_145012,claim_blue,0.15552099533437014
3,1,1003,S_20260830_145012,move_backward,0.3110419906687403
3,1,1003,S_20260830_145012,claim_red,0.15552099533437014
3,1,1004,S_20260830_145012,claim_green,0.3076923076923077
3,1,1004,S_20260830_145012,move_forward,48.0
3,1,1004,S_20260830_145012,approach_object,15.538461538461538
3,1,1004,S_20260830_145012,pick_up_object,0.46153846153846156
3,1,1004,S_20260830_145012,search_zone,11.846153846153847
3,1,1004,S_20260830_145012,full_rotate,1.0769230769230769
