robot,completed_colors,total_colors,progress_pct,complete,completion_s,red_reached_s,green_reached_s,blue_reached_s
robot_0,3,3,100.000,true,124.333,58.733,83.773,
robot_1,3,3,100.000,true,111.590,5.043,26.190,111.582
robot_2,3,3,100.000,true,84.954,31.355,59.755,84.954
