stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1789492305,907429437,robot_2,10,-2.000,-2.000,-1.500,-1.500
1789492305,907445598,robot_2,11,-2.000,-1.000,-1.500,-0.500
1789492305,907457332,robot_2,18,-1.000,-2.000,-0.500,-1.500
1789492305,907468743,robot_2,19,-1.000,-1.000,-0.500,-0.500
1789492305,907495883,robot_1,29,0.000,1.000,0.500,1.500
1789492305,907507113,robot_1,30,0.000,2.000,0.500,2.500
1789492305,907535196,robot_0,33,1.000,-3.000,1.500,-2.500
1789492305,907548203,robot_0,34,1.000,-2.000,1.500,-1.500
1789492305,907559734,robot_0,41,2.000,-3.000,2.500,-2.500
1789492305,907571461,robot_0,42,2.000,-2.000,2.500,-1.500
1789492311,709210240,robot_1,22,-1.000,2.000,-0.500,2.500
1789492313,608423841,robot_1,23,-1.000,3.000,-0.500,3.500
1789492313,608445205,robot_1,31,0.000,3.000,0.500,3.500
1789492319,927512676,robot_0,32,1.000,-4.000,1.500,-3.500
1789492319,927530153,robot_0,40,2.000,-4.000,2.500,-3.500
1789492320,768145423,robot_1,14,-2.000,2.000,-1.500,2.500
1789492321,866705664,robot_1,15,-2.000,3.000,-1.500,3.500
1789492322,287437526,robot_2,27,0.000,-1.000,0.500,-0.500
1789492324,147722054,robot_2,20,-1.000,0.000,-0.500,0.500
1789492324,147754543,robot_2,28,0.000,0.000,0.500,0.500
1789492326,688210418,robot_1,13,-2.000,1.000,-1.500,1.500
1789492326,688236160,robot_1,21,-1.000,1.000,-0.500,1.500
1789492326,688282370,robot_0,25,0.000,-3.000,0.500,-2.500
1789492329,710684521,robot_0,24,0.000,-4.000,0.500,-3.500
1789492330,951579849,robot_0,16,-1.000,-4.000,-0.500,-3.500
1789492330,951600106,robot_0,17,-1.000,-3.000,-0.500,-2.500
1789492337,656750657,robot_0,26,0.000,-2.000,0.500,-1.500
1789492338,296909503,robot_2,36,1.000,0.000,1.500,0.500
1789492341,955820048,robot_2,37,1.000,1.000,1.500,1.500
1789492344,15622500,robot_2,35,1.000,-1.000,1.500,-0.500
1789492354,556094900,robot_1,38,1.000,2.000,1.500,2.500
1789492361,309052685,robot_2,3,-3.000,-1.000,-2.500,-0.500
1789492365,307964080,robot_2,4,-3.000,0.000,-2.500,0.500
1789492365,508296350,robot_2,12,-2.000,0.000,-1.500,0.500
1789492379,373777418,robot_0,9,-2.000,-3.000,-1.500,-2.500
1789492379,592483521,robot_0,8,-2.000,-4.000,-1.500,-3.500
