stamp_sec,stamp_nsec,robot,x,y,elapsed_s
0,0,robot_0,1.592261,0.880251,0.0
0,0,robot_1,1.36859,2.293936,0.0
0,0,robot_2,2.858656,2.472574,0.0
0,200000000,robot_0,1.592311,0.880668,0.2
0,200000000,robot_1,1.368561,2.293936,0.2
0,200000000,robot_2,2.858662,2.472565,0.2
0,400000000,robot_0,1.592335,0.880694,0.4
0,400000000,robot_1,1.367638,2.294085,0.4
0,400000000,robot_2,2.858663,2.472566,0.4
0,600000000,robot_0,1.592107,0.880683,0.6
0,600000000,robot_1,1.367638,2.294085,0.6
0,600000000,robot_2,2.858668,2.472576,0.6
0,800000000,robot_0,1.592194,0.880739,0.8
0,800000000,robot_1,1.367638,2.294085,0.8
0,800000000,robot_2,2.858666,2.472576,0.8
1,0,robot_0,1.592362,0.880751,1.0
1,0,robot_1,1.367638,2.294085,1.0
1,0,robot_2,2.859035,2.472492,1.0
1,200000000,robot_0,1.592362,0.880751,1.2
1,200000000,robot_1,1.367638,2.294085,1.2
1,200000000,robot_2,2.857981,2.473317,1.2
1,400000000,robot_0,1.592391,0.880771,1.4
1,400000000,robot_1,1.367638,2.294085,1.4
1,400000000,robot_2,2.858078,2.472839,1.4
1,600000000,robot_0,1.592391,0.880771,1.6
1,600000000,robot_1,1.367635,2.294086,1.6
1,600000000,robot_2,2.858115,2.472712,1.6
1,800000000,robot_0,1.592293,0.880821,1.8
1,800000000,robot_1,1.367636,2.294088,1.8
1,800000000,robot_2,2.857962,2.473548,1.8
2,0,robot_0,1.592293,0.880821,2.0
2,0,robot_1,1.367636,2.294088,2.0
2,0,robot_2,2.853166,2.473028,2.0
2,200000000,robot_0,1.59228,0.880812,2.2
2,200000000,robot_1,1.36767,2.294087,2.2
2,200000000,robot_2,2.81369,2.473092,2.2
2,400000000,robot_0,1.592278,0.880808,2.4
2,400000000,robot_1,1.36767,2.294087,2.4
2,400000000,robot_2,2.754825,2.477583,2.4
2,600000000,robot_0,1.592275,0.880803,2.6
2,600000000,robot_1,1.367817,2.294013,2.6
2,600000000,robot_2,2.683304,2.476651,2.6
2,800000000,robot_0,1.592288,0.880814,2.8
2,800000000,robot_1,1.367817,2.294013,2.8
2,800000000,robot_2,2.609134,2.477304,2.8
3,0,robot_0,1.592262,0.880768,3.0
3,0,robot_1,1.367716,2.294066,3.0
3,0,robot_2,2.541285,2.47868,3.0
3,200000000,robot_0,1.592255,0.880751,3.2
3,200000000,robot_1,1.367716,2.294066,3.2
3,200000000,robot_2,2.470121,2.479175,3.2
3,400000000,robot_0,1.592263,0.880745,3.4
3,400000000,robot_1,1.367716,2.294066,3.4
3,400000000,robot_2,2.400102,2.481318,3.4
3,600000000,robot_0,1.592263,0.880745,3.6
3,600000000,robot_1,1.367811,2.29401,3.6
3,600000000,robot_2,2.331945,2.482717,3.6
3,800000000,robot_0,1.592316,0.880751,3.8
3,800000000,robot_1,1.36856,2.293938,3.8
3,800000000,robot_2,2.260825,2.485248,3.8
4,0,robot_0,1.592316,0.880751,4.0
4,0,robot_1,1.36856,2.293938,4.0
4,0,robot_2,2.190512,2.484278,4.0
4,200000000,robot_0,1.592313,0.880785,4.2
4,200000000,robot_1,1.36856,2.293938,4.2
4,200000000,robot_2,2.124977,2.486199,4.2
4,400000000,robot_0,1.59057,0.895543,4.4
4,400000000,robot_1,1.36856,2.293938,4.4
4,400000000,robot_2,2.101621,2.486949,4.4
4,600000000,robot_0,1.595599,0.949769,4.6
4,600000000,robot_1,1.36856,2.293938,4.6
4,600000000,robot_2,2.0889,2.486243,4.6
4,800000000,robot_0,1.59803,1.024853,4.8
4,800000000,robot_1,1.36856,2.293938,4.8
4,800000000,robot_2,2.085135,2.483044,4.8
5,0,robot_0,1.600152,1.097245,5.0
5,0,robot_1,1.368559,2.293937,5.0
5,0,robot_2,2.084316,2.477138,5.0
5,200000000,robot_0,1.603122,1.170981,5.2
5,200000000,robot_1,1.367703,2.294071,5.2
5,200000000,robot_2,2.086086,2.470187,5.2
5,400000000,robot_0,1.605295,1.245347,5.4
5,400000000,robot_1,1.36772,2.294059,5.4
5,400000000,robot_2,2.089857,2.460483,5.4
5,600000000,robot_0,1.608794,1.31733,5.6
5,600000000,robot_1,1.367723,2.294061,5.6
5,600000000,robot_2,2.094616,2.445386,5.6
5,800000000,robot_0,1.611233,1.389494,5.8
5,800000000,robot_1,1.367829,2.293999,5.8
5,800000000,robot_2,2.101323,2.435392,5.8
