robot,completed_colors,total_colors,progress_pct,complete,completion_s,red_reached_s,green_reached_s,blue_reached_s
robot_0,3,3,100.000,true,244.444,16.529,117.219,244.445
robot_1,1,3,33.333,false,,56.605,,
robot_2,2,3,66.667,false,,62.425,148.945,
