stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1789229691,223789344,robot_0,5,-3.000,1.000,-2.500,1.500
1789229691,223859328,robot_0,13,-2.000,1.000,-1.500,1.500
1789229691,223936440,robot_2,35,1.000,-1.000,1.500,-0.500
1789229691,223966103,robot_2,43,2.000,-1.000,2.500,-0.500
1789229691,224018701,robot_1,21,-1.000,1.000,-0.500,1.500
1789229691,224043356,robot_1,22,-1.000,2.000,-0.500,2.500
1789229691,224069900,robot_1,29,0.000,1.000,0.500,1.500
1789229691,224107540,robot_1,30,0.000,2.000,0.500,2.500
1789229697,989792022,robot_0,6,-3.000,2.000,-2.500,2.500
1789229697,990020145,robot_0,14,-2.000,2.000,-1.500,2.500
1789229698,608737004,robot_1,31,0.000,3.000,0.500,3.500
1789229698,815502810,robot_1,23,-1.000,3.000,-0.500,3.500
1789229700,559916885,robot_2,42,2.000,-2.000,2.500,-1.500
1789229700,999496764,robot_2,34,1.000,-2.000,1.500,-1.500
1789229703,339947655,robot_2,41,2.000,-3.000,2.500,-2.500
1789229703,570685472,robot_0,7,-3.000,3.000,-2.500,3.500
1789229703,570713678,robot_0,15,-2.000,3.000,-1.500,3.500
1789229703,570756269,robot_2,33,1.000,-3.000,1.500,-2.500
1789229704,197701909,robot_1,39,1.000,3.000,1.500,3.500
1789229705,107871052,robot_1,38,1.000,2.000,1.500,2.500
1789229705,945364650,robot_2,40,2.000,-4.000,2.500,-3.500
1789229707,691850093,robot_1,47,2.000,3.000,2.500,3.500
1789229707,909229522,robot_1,46,2.000,2.000,2.500,2.500
1789229715,902793357,robot_0,37,1.000,1.000,1.500,1.500
1789229716,320830197,robot_2,44,2.000,0.000,2.500,0.500
1789229718,848793064,robot_0,36,1.000,0.000,1.500,0.500
1789229719,270954423,robot_0,45,2.000,1.000,2.500,1.500
1789229729,539728479,robot_2,27,0.000,-1.000,0.500,-0.500
1789229729,539755256,robot_2,28,0.000,0.000,0.500,0.500
1789229738,376537133,robot_0,20,-1.000,0.000,-0.500,0.500
1789229741,367673677,robot_0,12,-2.000,0.000,-1.500,0.500
1789229745,560911549,robot_2,19,-1.000,-1.000,-0.500,-0.500
