time_s,coverage_pct
0.966,0.000
1.473,0.000
1.966,0.000
2.473,0.000
2.969,0.000
3.469,0.000
3.973,0.000
4.485,20.833
4.972,20.833
5.474,20.833
5.973,20.833
6.468,20.833
6.966,20.833
7.466,20.833
7.966,20.833
8.466,20.833
8.966,20.833
9.466,20.833
9.966,20.833
10.468,20.833
10.981,20.833
11.472,20.833
11.975,20.833
12.471,25.000
12.974,27.083
13.466,29.167
13.974,29.167
14.473,33.333
14.968,33.333
15.477,33.333
15.968,33.333
16.473,35.417
16.976,35.417
17.478,37.500
17.975,37.500
18.483,37.500
18.974,37.500
19.467,37.500
19.971,37.500
20.474,39.583
20.971,39.583
21.472,39.583
21.969,41.667
22.466,41.667
22.967,41.667
23.466,41.667
23.970,41.667
24.466,41.667
24.970,41.667
25.469,41.667
25.970,41.667
26.475,43.750
26.970,43.750
27.487,45.833
27.970,45.833
28.466,45.833
28.967,45.833
29.473,45.833
29.968,45.833
30.468,45.833
30.969,45.833
31.476,45.833
31.983,45.833
32.467,45.833
32.968,45.833
33.468,45.833
33.968,45.833
34.473,45.833
34.967,45.833
35.475,45.833
35.967,45.833
36.466,45.833
36.968,45.833
37.474,45.833
37.966,45.833
38.467,45.833
38.984,45.833
39.469,45.833
39.966,45.833
40.474,45.833
40.978,45.833
41.469,45.833
41.970,45.833
42.467,45.833
42.966,45.833
43.472,45.833
43.967,45.833
44.474,45.833
44.966,45.833
45.466,45.833
45.972,45.833
46.466,47.917
46.966,52.083
47.476,52.083
47.968,52.083
48.469,52.083
48.976,52.083
49.472,52.083
49.968,54.167
50.496,58.333
50.968,58.333
51.472,58.333
51.967,58.333
52.469,60.417
52.967,64.583
53.467,64.583
53.969,64.583
54.468,64.583
54.975,64.583
55.473,64.583
55.966,66.667
56.467,68.750
56.971,68.750
57.467,68.750
57.987,68.750
58.491,68.750
58.978,68.750
59.470,68.750
59.737,70.833
