stamp_sec,stamp_nsec,robot,x,y,elapsed_s
0,0,robot_0,1.802363,2.508783,0.0
0,0,robot_1,1.13,0.225,0.0
0,0,robot_2,2.813607,2.812847,0.0
0,200000000,robot_0,1.802279,2.508977,0.2
0,200000000,robot_1,1.13,0.225,0.2
0,200000000,robot_2,2.81348,2.812653,0.2
0,400000000,robot_0,1.802266,2.50898,0.4
0,400000000,robot_1,1.13,0.225,0.4
0,400000000,robot_2,2.813572,2.812833,0.4
0,600000000,robot_0,1.802216,2.508949,0.6
0,600000000,robot_1,1.13,0.225,0.6
0,600000000,robot_2,2.813528,2.812862,0.6
0,800000000,robot_0,1.802228,2.508956,0.8
0,800000000,robot_1,1.13,0.225,0.8
0,800000000,robot_2,2.813633,2.812835,0.8
1,0,robot_0,1.802225,2.508947,1.0
1,0,robot_1,1.13,0.225,1.0
1,0,robot_2,2.81357,2.812915,1.0
1,200000000,robot_0,1.802255,2.508838,1.2
1,200000000,robot_1,1.12875,0.225031,1.2
1,200000000,robot_2,2.811522,2.79146,1.2
1,400000000,robot_0,1.802166,2.50878,1.4
1,400000000,robot_1,1.128767,0.225004,1.4
1,400000000,robot_2,2.811327,2.733487,1.4
1,600000000,robot_0,1.802197,2.508803,1.6
1,600000000,robot_1,1.128832,0.224996,1.6
1,600000000,robot_2,2.814205,2.701891,1.6
1,800000000,robot_0,1.802221,2.508811,1.8
1,800000000,robot_1,1.128832,0.224996,1.8
1,800000000,robot_2,2.82271,2.649874,1.8
2,0,robot_0,1.802339,2.508712,2.0
2,0,robot_1,1.128832,0.224996,2.0
2,0,robot_2,2.831474,2.582126,2.0
2,200000000,robot_0,1.802336,2.508714,2.2
2,200000000,robot_1,1.128832,0.224996,2.2
2,200000000,robot_2,2.838152,2.525094,2.2
2,400000000,robot_0,1.802336,2.508714,2.4
2,400000000,robot_1,1.128511,0.225946,2.4
2,400000000,robot_2,2.851592,2.483876,2.4
2,600000000,robot_0,1.802336,2.508714,2.6
2,600000000,robot_1,1.128854,0.224994,2.6
2,600000000,robot_2,2.870122,2.406441,2.6
2,800000000,robot_0,1.802341,2.508717,2.8
2,800000000,robot_1,1.128854,0.224994,2.8
2,800000000,robot_2,2.89047,2.33516,2.8
3,0,robot_0,1.80234,2.508746,3.0
3,0,robot_1,1.128878,0.224968,3.0
3,0,robot_2,2.901499,2.297025,3.0
3,200000000,robot_0,1.802328,2.508722,3.2
3,200000000,robot_1,1.125938,0.218739,3.2
3,200000000,robot_2,2.926219,2.246727,3.2
3,400000000,robot_0,1.802314,2.508702,3.4
3,400000000,robot_1,1.112757,0.223823,3.4
3,400000000,robot_2,2.949494,2.192177,3.4
3,600000000,robot_0,1.802298,2.508673,3.6
3,600000000,robot_1,1.101224,0.267542,3.6
3,600000000,robot_2,2.966946,2.140413,3.6
3,800000000,robot_0,1.802302,2.508668,3.8
3,800000000,robot_1,1.091658,0.330222,3.8
3,800000000,robot_2,2.987508,2.076793,3.8
4,0,robot_0,1.802334,2.508683,4.0
4,0,robot_1,1.079454,0.380984,4.0
4,0,robot_2,3.007149,2.010921,4.0
4,200000000,robot_0,1.802344,2.508668,4.2
4,200000000,robot_1,1.061432,0.422633,4.2
4,200000000,robot_2,3.035583,1.939804,4.2
4,400000000,robot_0,1.801151,2.507385,4.4
4,400000000,robot_1,1.045532,0.466997,4.4
4,400000000,robot_2,3.050536,1.893178,4.4
4,600000000,robot_0,1.764518,2.510624,4.6
4,600000000,robot_1,1.028137,0.495966,4.6
4,600000000,robot_2,3.0536,1.852619,4.6
4,800000000,robot_0,1.710098,2.514943,4.8
4,800000000,robot_1,0.993612,0.542764,4.8
4,800000000,robot_2,3.054458,1.806584,4.8
5,0,robot_0,1.685368,2.506625,5.0
5,0,robot_1,0.959241,0.60362,5.0
5,0,robot_2,3.054074,1.750897,5.0
5,200000000,robot_0,1.648534,2.494909,5.2
5,200000000,robot_1,0.933123,0.642086,5.2
5,200000000,robot_2,3.052934,1.688234,5.2
5,400000000,robot_0,1.605511,2.481765,5.4
5,400000000,robot_1,0.913383,0.651765,5.4
5,400000000,robot_2,3.052682,1.634375,5.4
5,600000000,robot_0,1.584918,2.47287,5.6
5,600000000,robot_1,0.896676,0.655832,5.6
5,600000000,robot_2,3.04694,1.581436,5.6
5,800000000,robot_0,1.5394,2.450975,5.8
5,800000000,robot_1,0.855959,0.682005,5.8
5,800000000,robot_2,3.043114,1.513011,5.8
6,0,robot_0,1.515151,2.433045,6.0
6,0,robot_1,0.82751,0.696325,6.0
6,0,robot_2,3.036261,1.458599,6.0
6,200000000,robot_0,1.51091,2.422224,6.2
6,200000000,robot_1,0.786642,0.706137,6.2
6,200000000,robot_2,3.031436,1.430797,6.2
6,400000000,robot_0,1.514144,2.403995,6.4
6,400000000,robot_1,0.740168,0.725092,6.4
6,400000000,robot_2,3.039522,1.419171,6.4
6,600000000,robot_0,1.519236,2.396145,6.6
6,600000000,robot_1,0.720455,0.723888,6.6
6,600000000,robot_2,3.050846,1.416134,6.6
6,800000000,robot_0,1.524316,2.384985,6.8
6,800000000,robot_1,0.71738,0.712768,6.8
6,800000000,robot_2,3.062875,1.414203,6.8
7,0,robot_0,1.521772,2.354897,7.0
7,0,robot_1,0.716985,0.705851,7.0
7,0,robot_2,3.08322,1.394655,7.0
7,200000000,robot_0,1.504078,2.291909,7.2
7,200000000,robot_1,0.717389,0.692081,7.2
7,200000000,robot_2,3.121948,1.337314,7.2
7,400000000,robot_0,1.489403,2.229974,7.4
7,400000000,robot_1,0.705106,0.672518,7.4
7,400000000,robot_2,3.154591,1.281834,7.4
7,600000000,robot_0,1.484462,2.202302,7.6
7,600000000,robot_1,0.671435,0.64839,7.6
7,600000000,robot_2,3.177846,1.254165,7.6
7,800000000,robot_0,1.484134,2.161312,7.8
7,800000000,robot_1,0.617565,0.611153,7.8
7,800000000,robot_2,3.209796,1.228754,7.8
8,0,robot_0,1.475513,2.09927,8.0
8,0,robot_1,0.57337,0.582872,8.0
8,0,robot_2,3.255273,1.185405,8.0
8,200000000,robot_0,1.47003,2.028309,8.2
8,200000000,robot_1,0.554312,0.556828,8.2
8,200000000,robot_2,3.303375,1.136765,8.2
8,400000000,robot_0,1.472442,1.992163,8.4
8,400000000,robot_1,0.516242,0.516855,8.4
8,400000000,robot_2,3.336001,1.10825,8.4
8,600000000,robot_0,1.478128,1.947529,8.6
8,600000000,robot_1,0.493311,0.491306,8.6
8,600000000,robot_2,3.371674,1.089928,8.6
8,800000000,robot_0,1.481617,1.901849,8.8
8,800000000,robot_1,0.491934,0.489294,8.8
8,800000000,robot_2,3.409647,1.071191,8.8
9,0,robot_0,1.491583,1.880304,9.0
9,0,robot_1,0.495227,0.484734,9.0
9,0,robot_2,3.434019,1.065738,9.0
9,200000000,robot_0,1.505297,1.868639,9.2
9,200000000,robot_1,0.496935,0.482812,9.2
9,200000000,robot_2,3.445487,1.076939,9.2
9,400000000,robot_0,1.523691,1.833996,9.4
9,400000000,robot_1,0.510315,0.47448,9.4
9,400000000,robot_2,3.451496,1.090494,9.4
9,600000000,robot_0,1.541809,1.813468,9.6
9,600000000,robot_1,0.520105,0.47047,9.6
9,600000000,robot_2,3.468613,1.10249,9.6
9,800000000,robot_0,1.566086,1.790574,9.8
9,800000000,robot_1,0.527815,0.470088,9.8
9,800000000,robot_2,3.505079,1.119245,9.8
10,0,robot_0,1.601689,1.738535,10.0
10,0,robot_1,0.541835,0.471244,10.0
10,0,robot_2,3.545814,1.136644,10.0
10,200000000,robot_0,1.632917,1.697582,10.2
10,200000000,robot_1,0.552444,0.4732,10.2
10,200000000,robot_2,3.580319,1.163723,10.2
10,400000000,robot_0,1.671778,1.648461,10.4
10,400000000,robot_1,0.563661,0.477218,10.4
10,400000000,robot_2,3.620687,1.19099,10.4
10,600000000,robot_0,1.708713,1.599295,10.6
10,600000000,robot_1,0.568938,0.485323,10.6
10,600000000,robot_2,3.637534,1.208832,10.6
10,800000000,robot_0,1.73662,1.562132,10.8
10,800000000,robot_1,0.575716,0.49095,10.8
10,800000000,robot_2,3.638538,1.221208,10.8
11,0,robot_0,1.761305,1.53814,11.0
11,0,robot_1,0.585723,0.503289,11.0
11,0,robot_2,3.634728,1.227959,11.0
11,200000000,robot_0,1.787909,1.518914,11.2
11,200000000,robot_1,0.589935,0.513422,11.2
11,200000000,robot_2,3.627627,1.232646,11.2
11,400000000,robot_0,1.828115,1.487715,11.4
11,400000000,robot_1,0.594463,0.525509,11.4
11,400000000,robot_2,3.618651,1.236796,11.4
11,600000000,robot_0,1.859911,1.472554,11.6
11,600000000,robot_1,0.592183,0.538986,11.6
11,600000000,robot_2,3.60851,1.23913,11.6
11,800000000,robot_0,1.897179,1.45174,11.8
11,800000000,robot_1,0.590276,0.546902,11.8
11,800000000,robot_2,3.606534,1.235515,11.8
12,0,robot_0,1.931368,1.438149,12.0
12,0,robot_1,0.58505,0.557878,12.0
12,0,robot_2,3.596172,1.231455,12.0
12,200000000,robot_0,1.962851,1.429473,12.2
12,200000000,robot_1,0.578775,0.568604,12.2
12,200000000,robot_2,3.586022,1.231431,12.2
12,400000000,robot_0,1.99442,1.418782,12.4
12,400000000,robot_1,0.575686,0.571257,12.4
12,400000000,robot_2,3.584882,1.226739,12.4
12,600000000,robot_0,2.022375,1.41743,12.6
12,600000000,robot_1,0.575089,0.576646,12.6
12,600000000,robot_2,3.576653,1.219532,12.6
12,800000000,robot_0,2.072194,1.412976,12.8
12,800000000,robot_1,0.595088,0.60879,12.8
12,800000000,robot_2,3.573058,1.207491,12.8
13,0,robot_0,2.098633,1.414398,13.0
13,0,robot_1,0.616689,0.64549,13.0
13,0,robot_2,3.569937,1.202467,13.0
13,200000000,robot_0,2.11251,1.422328,13.2
13,200000000,robot_1,0.625548,0.664201,13.2
13,200000000,robot_2,3.575146,1.199874,13.2
13,400000000,robot_0,2.150443,1.442716,13.4
13,400000000,robot_1,0.61612,0.673076,13.4
13,600000000,robot_0,2.2058,1.454018,13.6
13,600000000,robot_1,0.604524,0.674964,13.6
13,800000000,robot_0,2.265675,1.4644,13.8
13,800000000,robot_1,0.588899,0.693397,13.8
13,800000000,robot_2,3.578206,1.176653,13.8
14,0,robot_0,2.293847,1.478919,14.0
14,0,robot_1,0.574229,0.73859,14.0
14,200000000,robot_0,2.30152,1.491481,14.2
14,200000000,robot_1,0.562743,0.765266,14.2
14,400000000,robot_0,2.309749,1.507036,14.4
14,400000000,robot_1,0.548309,0.799084,14.4
14,400000000,robot_2,3.590195,1.162498,14.4
14,600000000,robot_0,2.346277,1.541499,14.6
14,600000000,robot_1,0.523549,0.846388,14.6
14,600000000,robot_2,3.571071,1.131952,14.6
14,800000000,robot_0,2.363529,1.562165,14.8
14,800000000,robot_1,0.513048,0.860451,14.8
15,0,robot_0,2.366041,1.578035,15.0
15,0,robot_1,0.487188,0.868781,15.0
15,0,robot_2,3.546731,1.058774,15.0
15,200000000,robot_0,2.360292,1.589879,15.2
15,200000000,robot_1,0.452021,0.901271,15.2
15,200000000,robot_2,3.524956,1.00142,15.2
15,400000000,robot_0,2.363863,1.618665,15.4
15,400000000,robot_1,0.434896,0.914556,15.4
15,600000000,robot_0,2.388412,1.677441,15.6
15,600000000,robot_1,0.428235,0.919851,15.6
15,600000000,robot_2,3.527836,0.943577,15.6
15,800000000,robot_0,2.407649,1.730255,15.8
15,800000000,robot_1,0.425466,0.920722,15.8
15,800000000,robot_2,3.530694,0.938857,15.8
16,0,robot_0,2.415708,1.770498,16.0
16,0,robot_1,0.417669,0.915637,16.0
16,0,robot_2,3.546362,0.889041,16.0
16,200000000,robot_0,2.419794,1.816129,16.2
16,200000000,robot_1,0.413178,0.905142,16.2
16,200000000,robot_2,3.554385,0.843826,16.2
16,400000000,robot_0,2.431172,1.877708,16.4
16,400000000,robot_1,0.409911,0.899107,16.4
16,400000000,robot_2,3.573753,0.821975,16.4
16,600000000,robot_0,2.441734,1.943702,16.6
16,600000000,robot_1,0.409797,0.888286,16.6
16,600000000,robot_2,3.58834,0.808097,16.6
16,800000000,robot_0,2.443555,1.971023,16.8
16,800000000,robot_1,0.409766,0.878818,16.8
16,800000000,robot_2,3.612818,0.776602,16.8
17,0,robot_0,2.439211,1.982744,17.0
17,0,robot_1,0.413059,0.871341,17.0
17,0,robot_2,3.650392,0.725726,17.0
17,200000000,robot_0,2.428825,1.988076,17.2
17,200000000,robot_1,0.415378,0.860237,17.2
17,200000000,robot_2,3.684279,0.676852,17.2
17,400000000,robot_0,2.409557,2.022538,17.4
17,400000000,robot_1,0.42092,0.851043,17.4
17,400000000,robot_2,3.708314,0.657082,17.4
17,600000000,robot_0,2.393607,2.058393,17.6
17,600000000,robot_1,0.428745,0.842577,17.6
17,600000000,robot_2,3.719179,0.662018,17.6
17,800000000,robot_0,2.375485,2.083576,17.8
17,800000000,robot_1,0.436022,0.839065,17.8
17,800000000,robot_2,3.726369,0.668215,17.8
18,0,robot_0,2.349113,2.126076,18.0
18,0,robot_1,0.444454,0.836576,18.0
18,0,robot_2,3.734413,0.67147,18.0
18,200000000,robot_0,2.330338,2.146591,18.2
18,200000000,robot_1,0.456009,0.835716,18.2
18,200000000,robot_2,3.737032,0.682956,18.2
18,400000000,robot_0,2.313427,2.154269,18.4
18,400000000,robot_1,0.463152,0.835209,18.4
18,400000000,robot_2,3.735946,0.688309,18.4
18,600000000,robot_0,2.288503,2.167703,18.6
18,600000000,robot_1,0.471947,0.834719,18.6
18,600000000,robot_2,3.737535,0.694668,18.6
18,800000000,robot_0,2.254537,2.191096,18.8
18,800000000,robot_1,0.482309,0.841202,18.8
18,800000000,robot_2,3.73267,0.709982,18.8
19,0,robot_0,2.235498,2.198509,19.0
19,0,robot_1,0.493449,0.846444,19.0
19,0,robot_2,3.729118,0.718488,19.0
19,200000000,robot_0,2.214055,2.198044,19.2
19,200000000,robot_1,0.503306,0.855031,19.2
19,200000000,robot_2,3.727934,0.726977,19.2
19,400000000,robot_0,2.16901,2.208935,19.4
19,400000000,robot_1,0.506048,0.859837,19.4
19,400000000,robot_2,3.72265,0.734591,19.4
19,600000000,robot_0,2.141313,2.2093,19.6
19,600000000,robot_1,0.517479,0.860554,19.6
19,600000000,robot_2,3.717098,0.737011,19.6
19,800000000,robot_0,2.131602,2.205721,19.8
19,800000000,robot_1,0.54201,0.850204,19.8
19,800000000,robot_2,3.708287,0.737966,19.8
20,0,robot_0,2.101841,2.196721,20.0
20,0,robot_1,0.585837,0.839565,20.0
20,0,robot_2,3.70614,0.731674,20.0
20,200000000,robot_0,2.04171,2.189737,20.2
20,200000000,robot_1,0.643825,0.820093,20.2
20,200000000,robot_2,3.69366,0.734262,20.2
20,400000000,robot_0,1.979261,2.183821,20.4
20,400000000,robot_1,0.706935,0.80326,20.4
20,400000000,robot_2,3.691428,0.731938,20.4
20,600000000,robot_0,1.906999,2.177446,20.6
20,600000000,robot_1,0.757262,0.791196,20.6
20,800000000,robot_0,1.855953,2.170798,20.8
20,800000000,robot_1,0.805102,0.777343,20.8
20,800000000,robot_2,3.676769,0.723344,20.8
21,0,robot_0,1.823971,2.158459,21.0
21,0,robot_1,0.851318,0.767325,21.0
21,0,robot_2,3.675942,0.722133,21.0
21,200000000,robot_0,1.773074,2.143996,21.2
21,200000000,robot_1,0.908932,0.753841,21.2
21,200000000,robot_2,3.673514,0.721108,21.2
21,400000000,robot_0,1.745677,2.133016,21.4
21,400000000,robot_1,0.974963,0.736156,21.4
21,600000000,robot_0,1.740265,2.119768,21.6
21,600000000,robot_1,1.043245,0.719869,21.6
21,800000000,robot_0,1.742851,2.109279,21.8
21,800000000,robot_1,1.098032,0.708509,21.8
22,0,robot_0,1.720933,2.079822,22.0
22,0,robot_1,1.145042,0.696121,22.0
22,200000000,robot_0,1.695146,2.054263,22.2
22,200000000,robot_1,1.184968,0.687758,22.2
22,200000000,robot_2,3.55081,0.703813,22.2
22,400000000,robot_0,1.683852,2.025497,22.4
22,400000000,robot_1,1.229455,0.675963,22.4
22,600000000,robot_0,1.654273,1.972832,22.6
22,600000000,robot_1,1.284621,0.659784,22.6
22,600000000,robot_2,3.523676,0.666824,22.6
22,800000000,robot_0,1.642246,1.946044,22.8
22,800000000,robot_1,1.347173,0.644168,22.8
23,0,robot_0,1.646096,1.934504,23.0
23,0,robot_1,1.401017,0.630304,23.0
23,200000000,robot_0,1.655592,1.925559,23.2
23,200000000,robot_1,1.444488,0.615722,23.2
23,400000000,robot_0,1.666469,1.916731,23.4
23,400000000,robot_1,1.490936,0.60558,23.4
23,400000000,robot_2,3.392112,0.590552,23.4
23,600000000,robot_0,1.673686,1.887012,23.6
23,600000000,robot_1,1.530984,0.595212,23.6
23,800000000,robot_0,1.680222,1.847689,23.8
23,800000000,robot_1,1.579541,0.578036,23.8
23,800000000,robot_2,3.432585,0.62123,23.8
24,0,robot_0,1.69421,1.8237,24.0
24,0,robot_1,1.654007,0.556563,24.0
24,0,robot_2,3.437191,0.623183,24.0
24,200000000,robot_0,1.707592,1.822831,24.2
24,200000000,robot_1,1.719146,0.537415,24.2
24,200000000,robot_2,3.442897,0.619427,24.2
24,400000000,robot_0,1.721792,1.825942,24.4
24,400000000,robot_1,1.763763,0.527059,24.4
24,400000000,robot_2,3.449782,0.614678,24.4
24,600000000,robot_0,1.726104,1.829975,24.6
24,600000000,robot_1,1.798213,0.530351,24.6
24,600000000,robot_2,3.460628,0.609553,24.6
24,800000000,robot_0,1.742776,1.829396,24.8
24,800000000,robot_1,1.842227,0.523126,24.8
24,800000000,robot_2,3.468659,0.608791,24.8
25,0,robot_0,1.779799,1.807693,25.0
25,0,robot_1,1.90993,0.5144,25.0
25,0,robot_2,3.480617,0.607648,25.0
25,200000000,robot_0,1.811447,1.797764,25.2
25,200000000,robot_1,1.969623,0.508198,25.2
25,200000000,robot_2,3.491802,0.608791,25.2
25,400000000,robot_0,1.8263,1.798716,25.4
25,400000000,robot_1,1.988831,0.514024,25.4
25,400000000,robot_2,3.500186,0.612595,25.4
25,600000000,robot_0,1.864883,1.797715,25.6
25,600000000,robot_1,1.994629,0.526201,25.6
25,600000000,robot_2,3.512914,0.618697,25.6
25,800000000,robot_0,1.916912,1.788804,25.8
25,800000000,robot_1,1.993074,0.540509,25.8
25,800000000,robot_2,3.523075,0.625437,25.8
26,0,robot_0,1.977868,1.778686,26.0
26,0,robot_1,1.98781,0.549737,26.0
26,0,robot_2,3.533001,0.635938,26.0
26,200000000,robot_0,2.004824,1.773733,26.2
26,200000000,robot_1,1.985417,0.561997,26.2
26,200000000,robot_2,3.537368,0.644822,26.2
26,400000000,robot_0,2.046458,1.776445,26.4
26,400000000,robot_1,1.97739,0.568848,26.4
26,400000000,robot_2,3.54056,0.652173,26.4
26,600000000,robot_0,2.115224,1.77633,26.6
26,600000000,robot_1,1.968147,0.575908,26.6
26,600000000,robot_2,3.541954,0.665106,26.6
26,800000000,robot_0,2.180763,1.776614,26.8
26,800000000,robot_1,1.955479,0.581387,26.8
26,800000000,robot_2,3.539126,0.678947,26.8
27,0,robot_0,2.213347,1.783018,27.0
27,0,robot_1,1.944703,0.584818,27.0
27,0,robot_2,3.535194,0.68597,27.0
27,200000000,robot_0,2.22442,1.792667,27.2
27,200000000,robot_1,1.931583,0.587281,27.2
27,200000000,robot_2,3.527632,0.696026,27.2
27,400000000,robot_0,2.224491,1.799772,27.4
27,400000000,robot_1,1.919837,0.581139,27.4
27,400000000,robot_2,3.520921,0.703156,27.4
27,600000000,robot_0,2.225477,1.811928,27.6
27,600000000,robot_1,1.907251,0.578445,27.6
27,600000000,robot_2,3.51361,0.707007,27.6
27,800000000,robot_0,2.243972,1.832906,27.8
27,800000000,robot_1,1.895975,0.572861,27.8
27,800000000,robot_2,3.511791,0.708506,27.8
28,0,robot_0,2.284016,1.86889,28.0
28,0,robot_1,1.890761,0.568715,28.0
28,0,robot_2,3.512894,0.707507,28.0
28,200000000,robot_0,2.338083,1.91553,28.2
28,200000000,robot_1,1.882266,0.557884,28.2
28,200000000,robot_2,3.513113,0.744577,28.2
28,400000000,robot_0,2.361373,1.94376,28.4
28,400000000,robot_1,1.88125,0.546828,28.4
28,400000000,robot_2,3.518426,0.801733,28.4
28,600000000,robot_0,2.387702,1.981491,28.6
28,600000000,robot_1,1.877777,0.537849,28.6
28,600000000,robot_2,3.524959,0.852602,28.6
28,800000000,robot_0,2.414254,2.014991,28.8
28,800000000,robot_1,1.876366,0.530469,28.8
28,800000000,robot_2,3.529258,0.917421,28.8
29,0,robot_0,2.421692,2.037029,29.0
29,0,robot_1,1.879019,0.52148,29.0
29,0,robot_2,3.535961,0.969758,29.0
